Date,AAPL,AMT,AMZN,DUK,IBM,JPM,NVDA,SHW,UNH,UPS,XOM
2012-09-21,21.313764572143555,56.79094696044922,12.873499870300293,40.202213287353516,127.83719635009766,30.07775115966797,3.135303020477295,44.91262435913086,47.4319953918457,51.584075927734375,58.36490249633789
2012-09-24,21.030624389648438,57.18618392944336,12.739999771118164,40.559818267822266,127.4089584350586,30.33527183532715,3.133009672164917,44.71507263183594,47.26313400268555,51.69169998168945,58.339473724365234
2012-09-25,20.505460739135742,56.532833099365234,12.623000144958496,40.36532211303711,127.2165756225586,29.8349552154541,3.0756702423095703,44.24519729614258,47.44887924194336,51.72040939331055,58.250606536865234
2012-09-26,20.250953674316406,57.040977478027344,12.483499526977539,40.359066009521484,126.60836029052734,29.606884002685547,3.022918224334717,43.790245056152344,47.094276428222656,51.51229476928711,57.92677307128906
2012-09-27,20.7423152923584,57.50223159790039,12.829500198364258,40.18966293334961,127.79375457763672,29.930601119995117,3.045854091644287,44.51456069946289,47.48264694213867,51.68452835083008,58.28867721557617
2012-09-28,20.309404373168945,57.76926803588867,12.715999603271484,40.64765167236328,128.74949645996094,29.783449172973633,3.0596156120300293,44.568416595458984,46.781883239746094,51.36159896850586,58.06645202636719
2012-10-01,20.074678421020508,57.510311126708984,12.600500106811523,40.390419006347656,130.62380981445312,30.143966674804688,3.0091564655303955,44.355934143066406,47.66838836669922,51.677371978759766,58.28867721557617
2012-10-02,20.13312339782715,57.987770080566406,12.529999732971191,40.62882614135742,130.2327880859375,30.107194900512695,3.0206243991851807,44.469669342041016,47.95545196533203,51.68452835083008,58.23789596557617
2012-10-03,20.441837310791016,58.7969856262207,12.795999526977539,40.64137268066406,130.6486358642578,30.285064697265625,2.99080753326416,45.73568344116211,48.006107330322266,52.667724609375,58.225181579589844
2012-10-04,20.300268173217773,58.19816970825195,13.023500442504883,41.02407455444336,130.57415771484375,30.996612548828125,3.1238348484039307,46.199607849121094,48.943275451660156,52.366275787353516,58.55536651611328
2012-10-05,19.86765480041504,58.9264030456543,12.92549991607666,40.76686096191406,130.69827270507812,30.915082931518555,3.0504415035247803,46.59767150878906,48.23405456542969,52.45958709716797,58.76491928100586
2012-10-08,19.42864418029785,58.67557144165039,12.95300006866455,40.92369842529297,130.22039794921875,30.878021240234375,3.0206243991851807,45.56209182739258,48.63087844848633,52.93321990966797,58.847442626953125
2012-10-09,19.35801887512207,57.97157287597656,12.54800033569336,40.961334228515625,129.0846710205078,30.67050552368164,2.9564051628112793,44.85875701904297,48.5211296081543,52.40218734741211,58.49822235107422
2012-10-10,19.512065887451172,58.70795440673828,12.249500274658203,40.64137268066406,127.73790740966797,30.959556579589844,2.9059462547302246,45.023345947265625,48.21718215942383,51.85678482055664,57.79975891113281
2012-10-11,19.122074127197266,57.995853424072266,12.211000442504883,40.45317077636719,127.70062255859375,31.20414161682129,2.922001600265503,44.68215560913086,48.68153762817383,51.88546371459961,57.88867950439453
2012-10-12,19.17109489440918,58.400428771972656,12.118000030517578,40.252403259277344,128.96676635742188,30.848371505737305,2.8967716693878174,44.66120529174805,48.18341827392578,51.74913024902344,57.79975891113281
2012-10-15,19.3248291015625,60.97370910644531,12.208999633789062,40.50335693359375,129.6680145263672,31.411684036254883,2.933468818664551,45.35558319091797,48.53801345825195,52.09358596801758,58.10454177856445
2012-10-16,19.782413482666016,60.49630355834961,12.196999549865723,40.50335693359375,130.9527130126953,31.745220184326172,3.0183310508728027,45.96614456176758,48.02300262451172,52.466758728027344,58.6569709777832
2012-10-17,19.62470817565918,60.52057647705078,12.374500274658203,40.94877624511719,124.51681518554688,32.108402252197266,2.9953951835632324,46.15470886230469,47.271575927734375,52.5959587097168,59.29826354980469
2012-10-18,19.260290145874023,61.08699417114258,12.242500305175781,41.155818939208984,120.99784851074219,31.87862777709961,2.949524164199829,45.80154037475586,47.28846740722656,52.825592041015625,59.355411529541016
2012-10-19,18.566162109375,59.7518196105957,12.0,41.0993537902832,120.00485229492188,31.367212295532227,2.7775070667266846,45.04731369018555,46.99296188354492,51.88546371459961,58.51090621948242
2012-10-22,19.302610397338867,59.52523422241211,11.689000129699707,41.09308624267578,120.65032196044922,31.19674301147461,2.745396852493286,45.07425308227539,47.73594665527344,51.35442352294922,58.53632736206055
2012-10-23,18.673322677612305,59.42005920410156,11.715499877929688,40.77312088012695,118.69532012939453,30.633434295654297,2.827965259552002,44.71209716796875,47.4319953918457,52.91169738769531,57.26005935668945
2012-10-24,18.778963088989258,59.47670364379883,11.424500465393066,40.352783203125,118.36637878417969,30.915082931518555,2.7912676334381104,45.421417236328125,47.21247100830078,52.47391891479492,57.06958770751953
2012-10-25,18.557029724121094,59.33103942871094,11.145999908447266,40.622562408447266,118.91251373291016,30.885433197021484,2.7935612201690674,41.90168762207031,47.45732498168945,52.531349182128906,57.41880798339844
2012-10-26,18.388362884521484,59.37150955200195,11.911999702453613,40.84841537475586,119.94895935058594,30.507448196411133,2.763745069503784,41.79094314575195,47.094276428222656,52.40218734741211,57.53945541381836
2012-10-31,18.124103546142578,60.925174713134766,11.644499778747559,41.21228790283203,120.73101043701172,30.892854690551758,2.747689723968506,42.67387771606445,47.2800178527832,52.567237854003906,57.88867950439453
2012-11-01,18.161256790161133,60.350643157958984,11.607000350952148,40.9738883972168,122.35704040527344,31.752628326416016,2.8784236907958984,42.976158142089844,48.08209991455078,53.0337028503418,58.16169357299805
2012-11-02,17.560283660888672,60.26163864135742,11.621000289916992,40.741764068603516,120.04830932617188,31.441322326660156,2.8646628856658936,42.50028610229492,47.322242736816406,52.732295989990234,57.31720733642578
2012-11-05,17.798357009887695,59.873199462890625,11.716500282287598,40.18966293334961,120.48888397216797,31.33014678955078,2.9862208366394043,43.098880767822266,46.672119140625,52.710777282714844,57.5457878112793
2012-11-06,17.744468688964844,59.69518280029297,11.878000259399414,40.19593811035156,121.06612396240234,31.78226661682129,2.9839277267456055,42.89534378051758,47.609291076660156,52.796878814697266,58.16805648803711
2012-11-07,17.065519332885742,60.88473129272461,11.602999687194824,39.486995697021484,119.15869903564453,30.00341796875,2.892186164855957,43.059959411621094,45.81096267700195,52.38782501220703,56.340694427490234
2012-11-08,16.446205139160156,60.269710540771484,11.367500305175781,39.24860763549805,118.49797058105469,29.944124221801758,2.9082398414611816,42.491302490234375,45.118656158447266,52.09358596801758,55.63150405883789
2012-11-09,16.730941772460938,60.5610237121582,11.315500259399414,38.87218475341797,118.21121978759766,30.107187271118164,2.7958552837371826,42.15309143066406,44.6627197265625,51.849586486816406,55.7209358215332
2012-11-12,16.601572036743164,60.4801139831543,11.32349967956543,38.552215576171875,117.96808624267578,30.077539443969727,2.733929395675659,44.61332702636719,44.07174301147461,51.88546371459961,55.791221618652344
2012-11-13,16.603710174560547,60.06740188598633,11.329999923706055,38.903541564941406,117.38838195800781,29.67729949951172,2.7132863998413086,45.508216857910156,44.06328582763672,51.56970977783203,55.24815368652344
2012-11-14,16.419597625732422,59.42815017700195,11.147500038146973,38.58275604248047,115.63680267333984,29.12140464782715,2.6467738151550293,44.86308670043945,43.269657135009766,50.4501838684082,54.99258041381836
2012-11-15,16.075225830078125,58.54610824584961,11.029999732971191,38.03013610839844,115.84871673583984,29.195518493652344,2.6582412719726562,44.683040618896484,43.269657135009766,50.88429641723633,55.03730010986328
2012-11-16,16.138227462768555,59.76802444458008,11.261500358581543,38.68440246582031,116.5281753540039,29.299285888671875,2.610076904296875,45.48122024536133,43.81845474243164,50.660003662109375,55.23537063598633
2012-11-19,17.30191993713379,59.64662551879883,11.48550033569336,38.74156951904297,118.65377807617188,30.0849609375,2.6834709644317627,47.113582611083984,44.67116928100586,51.6873779296875,56.014854431152344
2012-11-20,17.15451431274414,59.67898941040039,11.689000129699707,38.61452102661133,117.93695068359375,30.166486740112305,2.6523079872131348,47.401641845703125,44.8653564453125,51.61503601074219,55.906227111816406
2012-11-21,17.17867660522461,59.978424072265625,11.90149974822998,38.379493713378906,118.61638641357422,30.1887149810791,2.7284836769104004,47.24261474609375,45.194637298583984,51.65846252441406,56.23209762573242
2012-11-23,17.478391647338867,60.674320220947266,11.994000434875488,38.39855194091797,120.611083984375,30.455541610717773,2.7469499111175537,47.58768844604492,45.523902893066406,52.07807922363281,56.92213821411133
2012-11-26,18.029813766479492,60.164520263671875,12.180999755859375,38.9448356628418,120.2308349609375,30.29988670349121,2.795426368713379,47.40765380859375,45.194637298583984,52.512184143066406,56.62184143066406
2012-11-27,17.884540557861328,60.04314041137695,12.170000076293945,39.12269592285156,119.20230865478516,30.20353889465332,2.8069677352905273,47.15558624267578,44.4010009765625,52.20831298828125,55.810401916503906
2012-11-28,17.82826805114746,60.051246643066406,12.355500221252441,39.19256591796875,119.6698226928711,30.26284408569336,2.8300516605377197,46.97555923461914,44.53608322143555,52.60624694824219,56.28961181640625
2012-11-29,18.024614334106445,60.60957717895508,12.56350040435791,39.63086700439453,119.38929748535156,30.551889419555664,2.7792673110961914,46.11436462402344,45.89540100097656,53.221221923828125,56.30238342285156
2012-11-30,17.89982795715332,60.63385009765625,12.602499961853027,40.53921127319336,118.4792709350586,30.448139190673828,2.763108730316162,45.76627731323242,45.92071533203125,52.89564895629883,56.315155029296875
2012-12-03,17.927663803100586,60.59341812133789,12.516500473022461,40.634490966796875,118.11149597167969,30.24801254272461,2.7123255729675293,45.67326736450195,45.49857711791992,52.287906646728516,55.97651290893555
2012-12-04,17.61142921447754,60.55295181274414,12.624500274658203,40.39946746826172,118.0366439819336,30.070133209228516,2.7931180000305176,45.35517883300781,45.20307540893555,52.845001220703125,55.70817184448242
2012-12-05,16.47801399230957,60.374900817871094,12.697999954223633,40.94575500488281,117.59410858154297,30.537076950073242,2.76080060005188,44.98311233520508,45.45635986328125,53.17780685424805,56.05320358276367
2012-12-06,16.7364444732666,60.674320220947266,12.668499946594238,40.76154708862305,118.24859619140625,30.737186431884766,2.7654168605804443,45.37619400024414,45.295963287353516,52.76543045043945,56.225704193115234
2012-12-07,16.30858039855957,61.05464553833008,12.66349983215332,40.85681915283203,119.65111541748047,31.54509162902832,2.76080060005188,44.69204330444336,45.66298294067383,52.939048767089844,56.60906219482422
2012-12-10,16.20368194580078,60.78759765625,12.388500213623047,40.85681915283203,120.06875610351562,31.359792709350586,2.853134870529175,44.944095611572266,45.93423843383789,53.30805969238281,56.48765563964844
2012-12-11,16.557531356811523,60.860416412353516,12.534500122070312,40.8314094543457,121.05364227294922,31.60439109802246,2.9200775623321533,44.97410202026367,46.417396545410156,53.365928649902344,56.85823440551758
2012-12-12,16.48443603515625,61.65346908569336,12.588000297546387,40.8441276550293,120.27444458007812,31.700742721557617,2.890068292617798,44.37096405029297,46.83274459838867,53.127174377441406,57.152156829833984
2012-12-13,16.199705123901367,61.7671012878418,12.5625,40.60273361206055,119.67606353759766,31.708147048950195,2.8923776149749756,44.1909294128418,46.09529495239258,53.069305419921875,56.59627914428711
2012-12-14,15.59109878540039,62.23794174194336,12.459500312805176,40.532859802246094,119.53270721435547,31.73040199279785,2.9062273502349854,44.47898864746094,45.81556701660156,52.7075309753418,56.27682876586914
2012-12-17,15.867563247680664,62.42464065551758,12.692999839782715,41.13630676269531,120.69208526611328,32.226993560791016,2.894685745239258,46.03935623168945,46.07834243774414,53.0765380859375,56.78158187866211
2012-12-18,16.32845687866211,62.34347152709961,13.020000457763672,41.61271667480469,121.9824447631836,32.51606369018555,2.8993024826049805,45.67926025390625,46.57844924926758,54.29926300048828,57.222442626953125
2012-12-19,16.096328735351562,61.79959487915039,12.899499893188477,41.12997055053711,121.60220336914062,32.264034271240234,2.9200775623321533,44.98911666870117,46.188541412353516,54.70441436767578,56.50685119628906
2012-12-20,15.956265449523926,62.71685791015625,13.074999809265137,41.320526123046875,121.40895080566406,33.00524139404297,2.91776967048645,45.73627853393555,47.010746002197266,54.35713195800781,56.79435729980469
2012-12-21,15.882867813110352,62.31913375854492,12.845999717712402,40.977508544921875,120.56741333007812,32.612403869628906,2.8508267402648926,45.46921920776367,46.64625549316406,54.14731216430664,55.733734130859375
2012-12-24,15.908553123474121,62.505821228027344,12.930999755859375,41.02197265625,119.93165588378906,32.55310821533203,2.8277432918548584,45.8112907409668,46.493675231933594,54.00262451171875,55.53565979003906
2012-12-26,15.689266204833984,61.92946243286133,12.431500434875488,40.69801712036133,119.65111541748047,32.58274841308594,2.8254354000091553,45.7902946472168,45.95966339111328,53.72768020629883,55.63150405883789
2012-12-27,15.752272605895996,61.92946243286133,12.415499687194824,40.46934127807617,120.12483215332031,32.33817672729492,2.8069677352905273,45.82930374145508,46.14613723754883,53.47445297241211,55.49732971191406
2012-12-28,15.58497142791748,61.60475158691406,12.258999824523926,40.02469253540039,118.32962799072266,32.04911422729492,2.7931180000305176,45.322166442871094,45.65452194213867,52.69306564331055,54.37281799316406
2012-12-31,16.27555274963379,62.72499465942383,12.543499946594238,40.52650833129883,119.4017562866211,32.59018325805664,2.8300516605377197,46.15637969970703,45.976619720458984,53.34421920776367,55.29926681518555
2013-01-02,16.791189193725586,64.16992950439453,12.865500450134277,41.295108795166016,122.39386749267578,33.32899856567383,2.93623685836792,47.014564514160156,46.23091506958008,55.210872650146484,56.67936325073242
2013-01-03,16.579242706298828,62.60324478149414,12.923999786376953,41.2061882019043,121.72061920166016,33.26182556152344,2.9385440349578857,46.552467346191406,44.069393157958984,55.26152038574219,56.57710647583008
2013-01-04,16.117435455322266,62.54640579223633,12.957500457763672,41.32688903808594,120.92276000976562,33.851402282714844,3.0354959964752197,47.65071105957031,44.1541748046875,55.398983001708984,56.839073181152344
2013-01-07,16.022624969482422,62.47335433959961,13.42300033569336,41.12997055053711,120.3929214477539,33.88870620727539,2.9477787017822266,47.55768966674805,44.1541748046875,55.239803314208984,56.18098449707031
2013-01-08,16.065746307373047,62.72499465942383,13.319000244140625,41.225242614746094,120.22465515136719,33.95587921142578,2.883143901824951,48.298851013183594,43.569297790527344,55.087886810302734,56.53239440917969
2013-01-09,15.814654350280762,63.09840774536133,13.317500114440918,41.295108795166016,119.88174438476562,33.93349075317383,2.8185105323791504,48.66191864013672,44.39149475097656,55.71009063720703,56.315155029296875
2013-01-10,16.010705947875977,63.861480712890625,13.267000198364258,41.5237922668457,120.2308349609375,34.44095230102539,2.8231260776519775,48.71895217895508,45.01877975463867,56.57829284667969,56.928531646728516
2013-01-11,15.91252613067627,63.950740814208984,13.397000312805176,41.72706985473633,121.20948028564453,34.43349075317383,2.8185105323791504,48.39487838745117,44.772953033447266,56.3757209777832,57.2543830871582
2013-01-14,15.345199584960938,63.88580322265625,13.636500358581543,41.53649139404297,120.06875610351562,34.23946762084961,2.816202163696289,48.36487579345703,45.23067855834961,57.33074188232422,57.23521423339844
2013-01-15,14.86107063293457,64.38910675048828,13.595000267028809,41.955745697021484,119.99397277832031,34.5902214050293,2.7654168605804443,48.316856384277344,45.451072692871094,57.3958625793457,57.20326614379883
2013-01-16,15.477930068969727,63.88580322265625,13.446499824523926,41.752464294433594,120.05004119873047,34.94096374511719,2.790809154510498,48.44287872314453,45.4849739074707,57.63461685180664,57.164939880371094
2013-01-17,15.373649597167969,64.0238037109375,13.52400016784668,41.936683654785156,120.71083068847656,34.657371520996094,2.8277432918548584,48.86296844482422,46.112247467041016,57.72868347167969,57.63135528564453
2013-01-18,15.291690826416016,64.41345977783203,13.605999946594238,42.438507080078125,121.22195434570312,34.67230987548828,2.8092756271362305,49.2170524597168,46.247859954833984,58.06148147583008,58.01472091674805
2013-01-22,15.437566757202148,64.33230590820312,13.509499549865723,42.756107330322266,122.22553253173828,34.73201370239258,2.795426368713379,49.12102508544922,47.48542785644531,58.37261199951172,58.09136199951172
2013-01-23,15.720154762268066,64.1050033569336,13.405500411987305,42.81962966918945,127.6112060546875,34.50065231323242,2.8000426292419434,49.45411682128906,47.39219665527344,58.1265983581543,57.950809478759766
2013-01-24,13.77780818939209,64.64075469970703,13.67300033569336,43.06736373901367,127.4242935180664,34.605133056640625,2.8138926029205322,49.7481689453125,47.65496063232422,59.42894744873047,58.366119384765625
2013-01-25,13.453011512756348,64.85992431640625,14.19950008392334,43.14358139038086,127.7671127319336,35.19468688964844,2.8646769523620605,49.664154052734375,47.502384185791016,59.65320587158203,58.60891342163086
2013-01-28,13.757316589355469,64.03195190429688,13.802000045776367,42.95935821533203,127.74211883544922,34.80663299560547,2.9108450412750244,49.238059997558594,47.307430267333984,59.696617126464844,58.2127685546875
2013-01-29,14.015438079833984,63.82087326049805,13.017499923706055,43.18169021606445,127.10011291503906,35.16484451293945,2.848518133163452,48.95899200439453,47.70582580566406,59.47956848144531,58.62809371948242
2013-01-30,13.971399307250977,62.46522521972656,13.637999534606934,43.47389221191406,126.86323547363281,35.17232131958008,2.843902111053467,48.703948974609375,47.53629684448242,58.77052688598633,57.93166732788086
2013-01-31,13.930416107177734,61.81582260131836,13.274999618530273,43.664451599121094,126.58272552490234,35.112613677978516,2.8300516605377197,48.652923583984375,46.798824310302734,57.36692810058594,57.48438262939453
2013-02-01,13.873225212097168,62.221717834472656,13.25,43.72798156738281,127.8979721069336,35.70962905883789,2.8554441928863525,49.16305160522461,47.273529052734375,57.85892105102539,57.52912139892578
2013-02-04,13.527633666992188,62.06747817993164,12.99899959564209,43.41672134399414,127.03153228759766,35.5827751159668,2.8069677352905273,48.982994079589844,47.25657653808594,57.81550216674805,56.9604606628418
2013-02-05,14.002290725708008,62.286643981933594,13.344499588012695,43.753387451171875,126.4081802368164,36.41114044189453,2.8716025352478027,48.95899200439453,48.96882247924805,58.45942687988281,57.33746337890625
2013-02-06,13.987302780151367,61.65346908569336,13.111000061035156,43.89948654174805,125.8322982788086,36.27680587768555,2.848518133163452,48.913978576660156,48.638248443603516,58.53900146484375,57.369384765625
2013-02-07,14.403202056884766,61.60475158691406,13.011500358581543,43.855018615722656,125.03103637695312,35.993221282958984,2.8369765281677246,48.87797927856445,48.35851287841797,59.18293762207031,56.74565505981445
2013-02-08,14.611149787902832,62.55452346801758,13.09749984741211,43.829612731933594,126.24541473388672,36.291748046875,2.8554441928863525,49.142051696777344,48.94340515136719,59.602569580078125,56.977149963378906
2013-02-11,14.763420104980469,62.00252151489258,12.86050033569336,43.91855239868164,125.2939682006836,36.314125061035156,2.8877604007720947,49.361087799072266,48.4178466796875,59.82684326171875,56.76496124267578
2013-02-12,14.393354415893555,61.36124038696289,12.9350004196167,44.14722442626953,125.21884155273438,36.67234420776367,2.869293689727783,49.41210174560547,48.32460021972656,59.55189895629883,56.88070297241211
2013-02-13,14.365982055664062,60.07050704956055,13.47350025177002,44.20180892944336,125.25012969970703,36.32905197143555,2.8554441928863525,49.646148681640625,48.51108932495117,59.689388275146484,57.01572036743164
2013-02-14,14.353055953979492,59.64842224121094,13.461999893188477,43.675140380859375,124.97470092773438,36.7320442199707,2.9385440349578857,49.11201858520508,48.35851287841797,59.82684326171875,56.919288635253906
2013-02-15,14.155261993408203,61.028385162353516,13.254500389099121,43.713680267333984,125.8072738647461,36.478309631347656,2.9385440349578857,50.0212287902832,48.58738708496094,60.39842987060547,56.81641387939453
2013-02-19,14.150033950805664,60.57381820678711,13.487500190734863,44.291725158691406,125.39408111572266,36.9036865234375,2.8993024826049805,49.24106216430664,48.02793502807617,61.324520111083984,57.433692932128906
2013-02-20,13.807350158691406,60.02993392944336,13.320500373840332,44.2210807800293,124.76187896728516,36.27680587768555,2.8577520847320557,47.80973434448242,46.798824310302734,60.637176513671875,57.20862579345703
2013-02-21,13.72152328491211,59.89193344116211,13.29699993133545,44.208229064941406,124.1484146118164,36.008155822753906,2.8369765281677246,46.9307746887207,46.82426071166992,60.214420318603516,56.964298248291016
2013-02-22,13.867643356323242,60.49264144897461,13.270999908447266,44.612876892089844,125.87615203857422,36.500701904296875,2.890068292617798,47.51475524902344,46.171573638916016,60.45494079589844,57.35649871826172
