Date,TROW,DVN,TPR,NVR,CSCO,CE,ISRG,UAL,BA,MRO
2009-01-28,0.28824227513827116,0.10087928963330961,0.15508704963843242,0.10196307940816428,0.022131852997559053,0.0270459522357414,0.0559724517547754,0.19028978010213396,-0.0024853999792649557,0.0608736690708776
2009-01-29,0.20521397073098616,0.05022858262275076,0.06457629457402982,0.10926348263199061,0.10736659526671902,0.0770044765352399,0.03522176092341429,0.17568141646839125,0.10174647259377224,0.07369694765270589
2009-01-30,0.2392920351808866,0.06581229169219246,0.055240495731183815,0.038666635237872955,0.1897577791780546,0.18072254034679627,-0.021220851131546554,0.24500678087101171,-0.0978511042119322,0.10457339710548046
2009-02-02,-0.020267915483227,0.09949529015680267,0.16084358022709513,0.25436357149689875,-0.08504770402371518,0.06691235963408095,0.0333092965946643,0.2994461960174333,0.14015864789394084,0.05078667748602611
2009-02-03,-0.4210479297843118,0.36478414649844265,0.6833584103931722,0.14284650763065343,0.2369666578970723,-1.1731682342646443,1.067227804946697,-0.24036562549765247,0.3336507291046848,0.00574753307588615
2009-02-04,-0.1398127258801156,0.8116828039531717,0.18744670828651966,0.10595402592347475,-0.16436511826087005,-0.7558732068413836,0.41739309467040925,0.5419896551999168,-0.07131197837633367,0.06689674132521067
2009-02-05,0.01753025189116795,0.19519416327009556,0.007912742323463354,-0.07074861105669335,0.2492644079002387,0.27813586701870946,0.17010542253496214,-0.018042221717441825,0.18319015585022846,-0.012542178014730485
2009-02-06,0.18041300103322883,-0.055305068691161065,0.11049832940107136,0.09135195094716483,0.09681065398791054,0.32875605104512245,0.10543352816459063,0.10012105047683868,0.014178351343646802,0.0277421522915871
2009-02-09,-0.3989124165724113,-0.9753605828982238,2.262793966326959,0.6960254558878582,0.6940681475815902,-0.609570079505187,0.32653005442090777,0.5783202432686021,0.10390420393939284,-1.6777989924494883
2009-02-10,0.16725787210641782,0.09556686419999263,0.09995127907876458,0.10851235542521895,0.08473865299644646,0.06082251371077282,0.08422226412701089,0.08921052582303127,0.10800958014131419,0.10170809239103035
2009-02-11,-0.3856505188768601,0.6949004611199011,0.052790477046968265,0.12683025476312926,-0.0675577038106806,-0.00960759327425606,-0.04558031540752655,0.8484163160835194,-0.15499145605523168,-0.05954992158896313
2009-02-12,-0.020865867234914976,-0.49453921175647614,0.10213069581917013,-0.006241662235143156,0.03123237912909143,0.0333123942199778,0.726746316668948,0.5012408032770047,-0.26171649187113394,0.38870064398347626
2009-02-13,-1.3540123138920857,0.7973306024924374,-0.7973237316177696,0.8959455693465928,-0.33734290836947406,-0.1879037744537407,-0.17071301842490316,0.5975121723440203,0.7459254726007304,0.8105819299741923
2009-02-17,0.11632048275729436,0.14719830250375562,-0.00836711736483144,0.06547003573286883,0.09634285092480904,0.16061265484796267,0.07216158310528953,0.13498468812724954,0.09021032359202666,0.1250661957735752
2009-02-18,-0.037018985632220995,-0.0455385157433662,0.044664520508985395,0.1892019345474688,-0.027022917891843776,0.20274613789621435,0.026678193654946603,0.6062069151167307,0.004708582668649519,0.03537413487443556
2009-02-19,0.27227598180507767,-0.0391954045341542,-0.045936608966749254,0.434291873553376,0.15153024225895942,-0.08264276812730909,0.014491321407474904,0.3412204120862198,0.02570711015313142,-0.0717421596360268
2009-02-20,0.01708098516328468,0.17591952925572893,0.047940634291957405,-0.18173172121772294,0.010552227066722507,-0.0570187915545445,0.08611591739476261,0.5323676875636637,0.18046681478675217,0.18830671724939554
2009-02-23,0.3025144641452391,0.21016136322035556,0.1389104524733486,0.11398944440956457,0.20468437035624848,0.18505745823853298,0.18038667179853984,-0.7268108427288273,0.21279872188706495,0.17830789619993312
2009-02-24,0.24132500696908868,0.051941354393000204,0.15761411472380385,0.17520876956694637,0.09870892559761957,-0.00586000045913249,0.06045095407154716,0.03926969884208915,0.028132700423130905,0.15320847587190678
2009-02-25,0.07149742983067216,0.08790923659825392,0.10349269382643964,0.12413670728452951,0.0466166529082884,0.16977820605812377,0.10644350383679273,0.13960370128945487,0.12289619359790621,0.027625674769538762
2009-02-26,0.08044021505204542,-0.007257250509255207,0.05992777355290267,0.13838541657679937,0.0768349872101411,0.1007616132868897,0.18247049749844235,0.22302544872407915,0.14776249389898152,-0.0023511952910260604
2009-02-27,0.11825486340314628,0.10753697365696091,-0.10020196442350145,0.033884108175584966,-0.016997129645619117,0.0455265773059714,0.1746666405190907,0.4389774135013837,0.12093147788691795,0.07742103962006468
2009-03-02,0.08010577372187255,0.14712684254149908,0.09963460594112884,0.028073170261164834,0.024233850181595473,0.13823705805322192,0.08608635754991677,0.16256945485789928,0.09058062027884063,0.14335226661286068
2009-03-03,0.42327974884411035,-1.3828727393979043,0.0410340847222119,0.46848822437606513,-0.14473126352605592,0.30673661306146444,-1.4770686477418862,2.818669036797339,-0.1332871663866651,0.07975210925132074
2009-03-04,0.07183436929575125,0.08324174517788184,0.030485294323182418,0.02979647595994795,0.10470617530596767,0.40968799658075256,0.09408271315341044,0.07365324606918054,0.04714665243348978,0.05536533170043557
2009-03-05,0.123669104281557,0.08764593255613207,0.17195127210201094,-0.02217324166867561,0.10483441090287277,0.16017791676311016,0.009583242971550967,0.22744517246324597,0.05605851069645059,0.08080767893174517
2009-03-06,-0.9656346423741352,4.178662896319899,4.3051123050478,2.1615928035798326,3.3557283972220824,3.095714330658773,-7.813800371649042,-6.699872465859038,-2.79295683955187,2.1754535866056983
2009-03-09,0.9691141309986202,-2.351312836454371,1.1173337523734101,0.9397997749474607,-3.2847884073648217,-0.7738209322384878,0.7251702121581083,-0.7896285291584224,3.219626589730247,1.2285062450082562
2009-03-10,0.16552784340200286,0.04187144798977646,0.11987694330387533,0.1273197654147249,0.07578366830067412,0.15471360601477255,0.02577136919325128,0.15786030168970186,0.06707930426354723,0.06419575042767357
2009-03-11,0.030485824570771782,0.1589664837380022,0.17880134309549242,-0.0814781560497761,0.09744858215058139,0.3503038856170035,-0.10826999280435613,0.30370731444205656,0.0325235037488313,0.03751121149139295
2009-03-12,0.12191609299117435,0.08757085578253439,0.04887295449416958,0.14878157110648754,0.05583072427954113,0.160092829898639,0.11611153417351201,0.1708891611331758,0.023072744134918582,0.06686153200584757
2009-03-13,0.037234567840002314,0.3629465706728725,0.16597274542879703,-0.10259857431788755,0.045811565299741445,-0.8848250798069113,0.18920189473234572,1.0791791486424362,0.03703415366033711,0.0700430078482666
2009-03-16,0.5047925463848714,-0.2672153046215857,0.07075556837632897,0.2624571898070358,0.026658985557115756,0.03663068218762004,0.19343398162804007,0.6329745998659563,-0.18117617585340945,-0.27931207333197317
2009-03-17,0.14775406285129938,0.060586735366230306,0.18290914599290295,0.14490537683792767,0.10885639460454266,0.14747269348410325,0.09441121620437548,0.01780685650449649,0.028805510695187695,0.06649200745893408
2009-03-18,0.34024213288813665,0.0007082262088937541,0.10963438669285763,0.34611348172365347,0.09942203906363614,0.09225087011154381,-0.14646816556881645,0.2284678265026917,-0.08340807832183604,0.013037280699239316
2009-03-19,0.4110483934559827,-0.13184753517172124,0.009811255172467245,0.2003676196497035,0.06743604227949511,-0.10808101168035368,0.20765418254283502,0.33508662677068973,0.06736329556412178,-0.05883886858322005
2009-03-20,0.08608263960602752,0.08140735461628283,0.08028354656801125,0.16991177503954716,0.055664137891986196,-0.10294496129229301,0.05453706509071643,0.4033541276646538,0.03256168916246163,0.13914262565260613
2009-03-23,0.18273382170730615,0.10136231554270532,0.10101408990146651,0.15719500319630134,0.06813594966777646,0.15437482559267077,0.046796495216196624,0.003254927762415101,0.08893370066099278,0.09619887075216885
2009-03-24,0.41657419770525084,0.22408240954713496,-0.08547061615334665,0.09633314039058574,0.09273423672457895,0.11176485811600284,0.10657305278856616,0.13064021579116675,-0.062404198160124345,-0.030827296749815374
2009-03-25,0.35003452323130735,-0.015228103896230694,0.10532598400517112,-0.11076407319852351,-0.03659499191678694,0.04338443978791712,0.12406619007174388,0.33125033912072344,0.1528677760958695,0.055657916698808735
2009-03-26,0.1340420239005909,-0.042609356213507255,0.07262930655714227,0.27295993546783714,0.09181441119715529,0.18037876466624414,0.019341758938582993,0.11508703058604479,0.09828886383957237,0.058067261060337244
2009-03-27,0.15177276111572668,0.2766693917049942,0.05614726006082163,0.0200184158398465,0.10611067599592958,-0.10699592953690688,0.12876103262806513,0.26070326695457446,0.07658453526963127,0.03022858996731728
2009-03-30,0.11973508604188973,0.04854738154086247,0.12610563242228362,0.1170788426550686,0.05431860971286961,0.16896141033754009,0.02264742016711006,0.12724386396882936,0.09808611939832111,0.11727563375522551
2009-03-31,0.3935973716041475,0.041569957336173705,0.0796189274299244,-0.18815467265469032,0.20127263116175412,0.07295590163297748,0.1350383530148486,0.04737619950505027,0.00761247129134126,0.20911285967847285
2009-04-01,-0.05915759535899267,0.14912100542046655,0.052976434259748836,0.03448133522501309,0.19554866736179866,0.3165117105610339,0.003477653201803195,0.19693868034617296,-0.0033913571887380168,0.1134934661716934
2009-04-02,0.10267874199877232,0.06874770707362787,0.08710326692782941,0.12478403181219973,0.06506369375345543,0.16875218390412422,0.06081172304745758,0.1469239334657596,0.07835082021927532,0.09678389779749863
2009-04-03,0.17695431641309106,0.11761474468482451,0.20031021419729453,0.10600354666643692,0.008143498742508927,0.22505560715262382,-0.054647040704446814,0.11388964946804925,0.04531685871200597,0.06135860466761175
2009-04-06,0.5356769376266449,0.6146326446805026,0.5203042185066572,0.7739168855394354,0.6686207152826622,0.45344984151843165,-0.47802644458131777,-2.1618501516062674,-0.20734621087373356,0.280621563906984
2009-04-07,0.23567301475128719,0.11787314356700353,0.1408823762863982,0.10358730820631275,0.10626491848367713,0.007433064031203242,0.0735089983092213,0.07175196478687143,0.1118707898971745,0.03115442168085079
2009-04-08,0.10856874598364907,0.07142116595695884,0.24515911971652704,-0.13223217829410028,0.05768848263325435,0.1951672607038554,0.208636616381695,0.11626407814776517,-0.008683714981188835,0.13801042375158415
2009-04-09,0.19085575384541165,0.054898046352572095,0.08640379191018274,0.09331707453133067,0.04887266170307681,0.06336969923863747,0.15004871880380985,0.20262970306119474,0.07656556894521,0.03303898160857391
2009-04-13,-0.6939710739756395,0.06277129062564211,1.009663236461221,1.1061640066595102,-0.0008624057577771152,-1.3342951997250907,-1.6106347370735636,-0.29215564469752625,2.511198140692534,0.24212238679068987
2009-04-14,0.4014756711267297,-0.1489993076296108,0.05621630886562971,0.2445035141208208,-0.045932401428627444,0.2315120948531568,-0.26015070863324047,0.4684242339290689,0.02931224969371558,0.02363834510235718
2009-04-15,0.3018797271164557,0.01166659217205286,0.0008993542915474985,0.12316228915911401,-0.05341365468327051,0.0016565827333484872,-0.08219706482785512,0.5458400315983695,0.1344589001324633,0.016047242307774143
2009-04-16,0.08518565640919606,-0.003432970217250061,0.16882547018467464,0.3083544877610235,0.07845407739721093,0.14198847861996375,0.029475124096701437,-0.01083764448373083,0.07011325328549341,0.13187406694671708
2009-04-17,0.1379227341936561,0.1899878538039172,0.10579759949560702,0.1379624694435348,-0.010063560252486671,-0.027826368662994323,0.38259459740986035,0.003182266432037549,-0.034614531680008956,0.11505693981687692
2009-04-20,0.12242889919302734,0.1521979864602616,0.09847393019051101,0.16624461452795056,0.04389817370036425,0.11904492479242275,0.0054687712075181805,0.11559039114989425,0.09362811582759065,0.08302419295045939
2009-04-21,0.16651238950316724,0.05459887653994146,0.24359685470596001,0.13555998739109434,0.03193851422649998,0.11202291844070766,0.05156852282732529,0.15248922552079322,0.005498556697310295,0.046214154147200454
2009-04-22,0.15059818277784676,-0.07326203478658716,1.2429410554111198,0.24947562074382287,-0.16471407567591156,-0.5773537285085542,0.6944643935830197,-0.6123071416352124,0.206177465432988,-0.1160197373425318
2009-04-23,0.6542268726830567,0.25311350366827506,-0.16655921381181682,-0.055275361648803124,0.09911292957779284,-0.2532263093884535,0.08785789447850585,-0.04025896686395949,0.1857005816764728,0.23530806962892975
2009-04-24,0.03337459118786404,0.06788107542204622,0.03062255455105348,0.09737475086167699,0.10329719923999015,0.27097867276630316,0.2660709539256034,0.02089327319266834,0.043802286349527084,0.0657046425032672
2009-04-27,0.03669211808745814,0.1195502177496311,0.04943191704730992,-0.015028396474076304,0.006544015208336829,0.025206062797380697,0.17170500995103566,0.5183414289618599,-0.04826103009931996,0.1358186567703841
2009-04-28,0.8142100739979894,-0.2725773044764572,-1.6604643833432564,0.33515606340511633,-0.5565839225360307,-0.20562640881371902,0.5301631542150865,1.8440761374519028,0.1536780455673224,0.017968544532045973
2009-04-29,0.1365832937786419,0.08010825738175335,0.09258375661779851,0.0301832607159791,0.06863391562161235,0.2239110743653012,0.14092685912716607,0.06006455969597178,0.0941284329322415,0.0728765897635342
2009-04-30,0.11267227477584059,0.12388298057703676,-0.10485627856498388,0.216847992930447,-0.07840601888067096,-0.35099431221158844,0.33567404761489855,0.4337487236820307,0.040037572936745786,0.271393017140244
2009-05-01,0.02473776531824133,0.21499764713147185,0.09651750838188784,-0.2061505603003792,0.06567044781501613,0.2129708757233688,0.053728578731707374,0.09095715259290382,0.21884131646773466,0.22772926813804747
2009-05-04,0.16203079492880781,0.13756201365729964,0.033856621323267486,0.21157347671357268,-0.002105011728804831,0.08237003218722916,0.12096685491707838,0.16290892172173937,0.05232001601459174,0.03851628026521842
2009-05-05,-0.1625172010463564,-0.338667634506532,-0.007122373376091544,-0.1369570925392331,0.04117173297882088,0.1718795894143977,0.1485287683737076,1.0129455321746534,0.21079907045525145,0.05993960807138174
2009-05-06,0.06146983225788774,0.5621523595064527,0.05509809290456373,-0.055188509545426104,0.0154376811337651,-0.028405285971769015,0.1537349764987768,-0.1596023542023635,0.1771075388644639,0.21819566855364841
2009-05-07,0.17315116090132537,0.038496400699727505,-0.017753407767452378,0.15109324570635901,0.08017433490043963,0.23199987269970337,-0.03578072535780688,0.24946550983815607,0.03419593010892292,0.09495767827062546
2009-05-08,0.20728216861050575,0.22486698038428846,-0.00041071666338011217,0.05699452722093457,-0.0510118787692457,0.21324103021873783,0.004284265650712768,-0.006289034113820305,0.23287130861526323,0.11817134884600353
2009-05-11,0.33703316589605326,0.03599487688861751,0.11014193437622806,0.13984925832835302,0.029847032904691935,-0.023045312887250032,-0.01579579219460957,0.0836818043011234,0.10760385689879443,0.19468917548799813
2009-05-12,-0.3385833555941144,-0.351071875719707,0.5400358054802991,0.25626583690804833,-0.07157954366737405,0.8822061763162363,0.09776134699741557,-0.14180995959106424,0.15137819068619388,-0.024602621815933534
2009-05-13,0.12435722246466667,0.08709940571539404,0.10893221643750434,0.07228666718243656,0.07053860123153848,0.18685567523124086,0.03746607232267781,0.17740843663184883,0.051376553058666584,0.08367914972402588
2009-05-14,0.16623507150796868,-0.0017350854055999173,0.07485144574687484,0.1453829008242956,0.019880115498875257,0.2263569979777286,0.1326684996791821,0.15527693831435369,0.08109947960065489,-1.6363744333666113e-05
2009-05-15,0.10814524423017471,0.3291344023264089,-0.061290083696457665,-0.010103586038700397,0.05806139708277293,0.26427706553924796,0.005226267333761124,0.23336693252921697,0.05825869807263381,0.014923662620941719
2009-05-18,0.16674593606250376,0.11732489616328448,0.15716053475319341,0.06303009684060006,0.05575419255253402,0.12866684938035636,0.03411165027776033,0.1460595731295432,0.05276577989878819,0.07838049094143609
2009-05-19,-2.036940095268163,0.5917680849143028,0.28606236401828683,0.807869550318378,-0.04873038318566536,1.7098665911936586,1.030848138507735,-0.8774896971926869,-0.29621474553560306,-0.16703980777024305
2009-05-20,0.2813486779572147,0.09678968330688692,0.22518903179329885,0.16721348740450875,0.27389341606180634,-0.39348085192431387,0.11938909756433136,0.6004709087481243,-0.033043597978659627,-0.3377698529331977
2009-05-21,0.04746876927113043,0.13387796560449608,0.056054121895559264,0.01597863079365566,0.07431729951610982,0.24260682373510054,0.23709949613679548,0.01649093211740524,0.05893745613050818,0.11716850479923929
2009-05-22,-1.5319346502174245,0.37665319679741255,-1.9174400361810757,2.246345338300396,0.6852909094983582,2.272243417986728,-0.9971075262767907,-0.007796917248843365,-0.4941161282050815,0.3678623955463212
2009-05-26,0.1841027938498528,0.11687178625415993,0.20892562675887766,0.049110991109634225,0.0966043243872968,0.08013074029557322,0.1460418093799919,-0.03612757604296605,0.1033055583562327,0.051033945651346835
2009-05-27,0.20714178215698087,0.07842597453557676,0.007710670038159087,0.09799600632818331,0.06342741440266883,0.06718221935037495,0.1157681517388981,0.2749110744855375,0.0512817628875556,0.03615494407606493
2009-05-28,0.25097861385235204,0.17935750683007706,0.042791684518070194,0.016610688230087163,0.1055469236175021,0.1525215527016127,-0.04708241924774719,-0.02391549622303327,0.07867519399335374,0.24451575172772538
2009-05-29,0.0801129058274632,0.051309227199682964,0.14169411355153613,0.06987723854309132,0.01106069088008948,0.13115315644421702,0.2140562861410965,0.19917699965851898,0.03832787679218803,0.06323150496211642
2009-06-01,0.0648794966207928,0.12536399524332342,0.1976090452170344,0.028045772116166125,0.14333257265821692,0.11318806051564931,-0.0041633900554600076,0.13405410484831976,0.09674882730787569,0.10094151552808157
2009-06-02,0.03313815308506666,-0.031179506836082834,-0.10508163161293144,0.14442757468198583,0.017236990727265304,0.05396373221307165,0.2660934699494747,0.3790772087324894,0.2177706732033566,0.02455333585630411
2009-06-03,-0.0960741285059457,0.2242181912806944,0.08778622296297989,0.19181512885733007,0.047074034100561185,0.21114400584847864,0.0518973398013406,-0.05355239571224811,0.046271852600943214,0.28941974876586585
2009-06-04,0.09588675674682208,0.3608080949972003,-0.26935450061319594,0.09159714948508352,0.15683996641592374,0.024365147005531617,-0.051561458889117555,-0.04082753013454116,0.43332180068620507,0.19892457430008842
2009-06-05,0.22503502807667414,0.21814580001914405,-0.056539802493250226,0.5458484237208006,-0.21930383679327464,-0.0888326625850256,0.07538762215790412,1.3166366638831235,-1.0964226473864225,0.0800454114003267
2009-06-08,-1.2565483282628762,1.6498573091162272,0.005734421154658708,-2.8448728896057536,-0.14622251370301223,-2.8108824089633306,1.342521434378105,8.786664350344308,-0.46576001719961396,-3.2604913572587124
2009-06-09,0.15610591198799134,0.0284603379573996,0.18134409355879563,0.18359432958525632,0.040842565084402774,0.28300647146653296,0.12087377437153785,0.008488250561654318,-0.025318055977688082,0.022602321404117318
2009-06-10,0.13753018630919162,0.08640616292831563,0.17725242888459725,0.20624989161415258,-0.014005182849289347,0.06695834182024837,-0.1332375567319378,0.47923663372433883,-0.005463227231039826,-0.0009276784685774273
2009-06-11,0.13635871954687206,0.8690953011223569,-0.7599431466314631,0.0812567938566079,0.14983833749785025,0.7073329516901428,0.8752234666992685,-0.8498700556908715,-0.4885035562744106,0.2792111881836467
2009-06-12,0.02201915803007424,0.08847354391043966,0.197244440227105,-0.02774158088657455,0.019429973793391838,0.029385100095543425,0.07268255151527654,0.6933059906936079,-0.15992103850845799,0.065121861129594
2009-06-15,0.17699412745912652,0.17518214499097978,-0.11113013936476472,-0.058600061724531256,0.14772459656380046,0.06789346693616122,0.2232993153971385,0.12009087259632062,0.1768371386410573,0.08170853850471166
2009-06-16,0.09148634670057033,0.11578298959881782,0.1679141157989052,0.10544043914533023,0.03705315162338723,0.11506143611257699,0.08800326176094632,0.1965379551779133,0.05291304935876103,0.029807254722791585
2009-06-17,0.01042736369590997,0.6573695539365815,-0.3653381044505503,-1.3402065235905245,-0.256585880252839,1.4849163625217465,-0.09228206004700105,0.11236501312859477,0.4456008216302652,0.34373345342781686
2009-06-18,0.011082043799426313,0.0018637441497297775,0.20899973947965414,0.3328616416864561,0.05833889076961115,-0.10819443407775366,0.08774743714025275,0.44076959738160454,-0.10052902302165576,0.06706036269267465
2009-06-19,-0.8689680060854671,1.147890301823823,-1.3002099201567836,-0.5415192343127214,0.28431657649786074,0.42988330202222763,-0.6485448838006893,1.4765520473154974,0.32392913082273006,0.6966706858735228
2009-06-22,0.1433276306381142,0.13930635667274385,-0.013475009725165429,-0.012163308068623277,0.05810279194613382,0.19100499120258213,0.07920832932108422,0.24473324664326454,0.04257674446111097,0.1273782269087551
2009-06-23,-0.18226023595494564,-0.01746657433726029,0.24352151829063684,0.1268501372190925,-0.027353052632812982,-0.11332466874111027,0.06934517289525821,0.5256602601784977,0.411702716550487,-0.03667527346784303
2009-06-24,-0.9378294583682414,1.3510215188572383,-0.9671214636653882,0.01205950737803581,-0.1453835082269057,-7.123603491697095,-1.3777161856486742,0.41593264762473164,9.736635353655949,0.03600508009034951
2009-06-25,0.04587331725955635,0.0667665626716554,0.11845499699622226,0.10973171082816996,0.038636383505607524,0.07918064538575051,0.05948107195305738,0.40489484430349537,0.06231971024142361,0.014660756855061545
2009-06-26,-0.0582565218132896,0.29430489506671703,-0.24856753883213872,0.3278111858209266,0.14244772183655352,-0.1450679893423487,-0.1552559994992176,0.565417701864365,0.24264955343969938,0.034516991458733014
2009-06-29,0.2183653911046908,0.2543927878432547,-0.4726839876673489,-0.2828226945445652,0.043387054990531415,0.7099723795061188,0.8153726350991464,-0.4576053786731138,-0.29567917853113646,0.4673009908724226
2009-06-30,-0.0013596114972885482,0.24343162739572785,-0.27585230060178517,-0.05140574449870538,0.28392755140886666,-0.0019170958937132301,-0.0009950559318648775,0.9479416217547649,-0.009508836295357075,-0.13426215584064538
2009-07-01,0.10006938284270762,0.6712201700130093,-0.06969440605372368,-0.08170770006317517,0.4049447483351657,0.14877790621022347,-0.4168155365161632,1.044385469834078,-1.3071991242311902,0.506019089629068
2009-07-02,0.19160516217213436,0.2348249563633888,0.1425754000814257,0.012657964290731306,0.044627374943330425,0.1425802892893284,0.09022640588060854,-0.11058879332634267,0.1685104874938503,0.08298075281154475
2009-07-06,-0.0853258741885581,0.17514297991146568,0.20220693598981473,0.13942354394744016,-0.008813337413847377,0.3223256572947599,0.17086133599320363,-0.028166667442057595,0.039271128863529965,0.07307429704424893
2009-07-07,0.18089307882432334,0.13286145349683623,0.17958380504576746,-0.03192808390073418,0.04993561708838869,0.08605000976901118,0.20309601569701355,0.018224139704157226,0.13835399730351758,0.042929966971718914
2009-07-08,0.2695607895753945,0.0031728705057010816,-0.03995120686071455,0.2844868133010628,0.007526740223293885,0.37025593224996817,0.3581176825771074,-0.18326765385994406,-0.20830147881147926,0.13839951109961032
2009-07-09,0.1037398688431588,0.2290049350113019,-0.24923814739588807,0.5748478720546619,-0.16581223944734924,0.4104494793456461,-0.28787894148600063,0.11251290201139895,-0.08315773851036085,0.35553200957343123
2009-07-10,1.056283857927431,0.5383072598309654,2.2566705983827666,-1.076145521085841,0.772270225465073,1.7761564178436924,0.8611898226536657,-3.8305646039016223,-2.0074526746650707,0.6532846175489401
2009-07-13,0.267577334266662,0.11037795320881426,0.024844753803628168,0.12031507123768313,0.005425027383973344,-0.07839470497441584,0.23024566506403904,0.11812237331087203,0.14126194267167982,0.06022458402706401
2009-07-14,0.33713244687445704,0.029914940908133278,0.36884549459468785,0.009017064309225857,0.10639540549183525,0.24037896467596157,-0.09526490070738278,-0.1402035021806655,-0.028742095003166535,0.17252618103691406
2009-07-15,0.09828301847933858,0.08587605394176356,0.1356060233322655,0.08652462580870958,0.14584180281143652,0.12837398190319513,0.007735337485053071,0.22583195287976415,0.041564195327244806,0.0443630080312292
2009-07-16,-0.026910226921479246,0.11559689900258983,0.04455701478181394,0.22212424209547652,0.1336820890316092,0.2604262692989107,0.2262001318804818,-0.092688047346195,0.07468207581136281,0.04232955236542934
2009-07-17,-0.014223193391841788,0.1414611750563699,0.6779919228197483,0.6012284262592014,0.6768170187551766,0.033764926153809674,-0.17811730801638573,-0.8987227424525659,-0.6021055623658776,0.561905337182365
2009-07-20,0.1516245943020155,0.019673534822858878,0.05819424042985016,0.007088769493465254,0.1252002826300855,0.052930882604967575,0.2366119435328423,0.16329538635113922,0.098112534398062,0.08726783143471353
2009-07-21,0.02537684315174506,0.025178097438564286,0.036529840662537394,0.006496713006148071,0.10565508721991539,0.28601335252859533,0.07806409422077845,0.34211473018865934,0.03143565321622887,0.06313558836682796
2009-07-22,-0.22475301309902362,-0.20132049905010246,-0.9542570171743753,-1.3817646519365687,0.1347572335648014,0.47783984429066867,-0.5118664760962518,3.1974774746401424,0.5117505286522004,-0.04786342379149059
2009-07-23,0.11167314557004962,0.03168236608878247,0.05470495439145702,0.03945125687215404,0.03614855805149931,0.09498508490748178,0.5099571099379785,0.064286419706076,-0.0034261715744475455,0.06053727604896868
2009-07-24,-0.10318692936125287,0.050513250362932464,0.023949428519571714,0.08988022453456906,0.035364433979519896,0.10032401266583973,0.161765864458889,0.5425969001898721,0.02671937460111708,0.07207344004894183
2009-07-27,0.6135567978002369,0.274762227213183,-0.8155610198895485,1.3809647429759986,-0.11386430634950843,1.1520359525354102,-0.48973175884702935,-0.8090134250210398,-0.4373067031966787,0.2441574927789764
2009-07-28,3.4779156447114725,6.917618010866828,4.7872535038187145,7.07336733215848,-0.58045594204577,17.356336384462587,-10.230427183282378,-20.90504725416867,-6.356650399658405,-0.5399100968628545
