Date,CSCO,UAL,TROW,ISRG,NVR,TPR,DVN,CE,MRO,BA
2019-01-14,37.41737365722656,79.91000366210938,76.93775177001953,167.57000732421875,2545.820068359375,31.67184257507324,20.307756423950195,85.18144989013672,14.858237266540527,340.44366455078125
2019-01-15,38.1187858581543,81.19999694824219,78.2539291381836,171.82000732421875,2561.52001953125,31.461519241333008,20.486234664916992,84.4891586303711,14.858237266540527,342.2704772949219
2019-01-16,38.06682205200195,86.36000061035156,80.38005828857422,171.97666931152344,2530.489990234375,30.935697555541992,20.090476989746094,85.10053253173828,14.586039543151855,342.0955810546875
2019-01-17,38.2833137512207,86.73999786376953,79.93289947509766,178.0933380126953,2527.3798828125,31.65431404113769,20.47847557067871,86.45819091796875,14.82069206237793,348.9266052246094
2019-01-18,38.99338912963867,85.58999633789062,81.5106201171875,180.8500061035156,2490.449951171875,32.49562454223633,21.060466766357425,87.94171905517578,15.111663818359377,354.406982421875
2019-01-22,38.77688980102539,83.33999633789062,79.70509338378906,178.92666625976562,2467.030029296875,31.855880737304688,20.66471290588379,86.07154083251953,14.726831436157228,347.770263671875
2019-01-23,39.36573028564453,82.87999725341797,78.98794555664062,176.64999389648438,2499.760009765625,31.9960994720459,20.42415428161621,83.94966888427734,14.604813575744627,348.4601745605469
2019-01-24,39.49563217163086,84.02999877929688,79.1904296875,178.7066650390625,2521.300048828125,31.65431404113769,20.641437530517575,86.02659606933594,14.830079078674316,348.1298217773437
2019-01-25,39.945919036865234,84.13999938964844,79.77261352539062,171.67999267578125,2517.06005859375,32.86369323730469,21.145830154418945,87.45618438720703,14.92393970489502,353.8919982910156
2019-01-28,39.61687088012695,84.5999984741211,79.68822479248047,165.57666015625,2560.429931640625,33.196720123291016,20.56383514404297,87.79784393310547,14.858237266540527,352.69677734375
2019-01-29,39.798709869384766,85.66999816894531,78.2539291381836,164.75,2625.31005859375,33.11784744262695,20.835432052612305,86.54808807373047,14.933326721191406,354.5819091796875
2019-01-30,40.44816589355469,87.47000122070312,75.29251098632812,169.4933319091797,2649.77001953125,33.63490295410156,21.47174644470215,87.94171905517578,15.036574363708496,376.7463073730469
2019-01-31,40.950416564941406,87.2699966430664,78.85294342041016,174.54666137695312,2660.0,33.924102783203125,20.680234909057617,86.09854125976562,14.82069206237793,374.7056884765625
2019-02-01,40.99372100830078,87.48999786376953,79.43510437011719,174.88333129882812,2635.739990234375,33.85399627685547,20.959583282470703,88.75090789794922,15.01780128479004,376.4644775390625
2019-02-04,41.00236892700195,88.62000274658203,80.29570770263672,174.14332580566406,2628.449951171875,33.7225456237793,21.07598876953125,89.31735229492188,15.158591270446776,385.7636413574219
2019-02-05,40.924434661865234,89.45999908447266,79.81478118896484,174.29666137695312,2612.3701171875,33.95038986206055,20.84319496154785,88.75989532470703,14.961484909057615,398.570556640625
2019-02-06,41.11494064331055,89.75,79.49417114257812,173.98333740234375,2535.2099609375,34.449920654296875,20.78110694885254,88.5531005859375,14.933326721191406,399.4742431640625
2019-02-07,40.43951034545898,87.86000061035156,79.08919525146484,169.7866668701172,2616.610107421875,29.34070587158203,19.63263893127441,86.33229064941406,14.33261489868164,395.6802673339844
2019-02-08,40.86381912231445,88.16999816894531,77.94174194335938,172.35000610351562,2579.080078125,29.673730850219727,19.33776092529297,86.3412857055664,14.201210021972656,395.4263610839844
2019-02-11,41.20154571533203,89.1500015258789,78.1864242553711,176.48666381835938,2602.0,30.36605834960937,19.74128150939941,86.29634094238281,14.33261489868164,394.4888916015625
2019-02-12,41.46997833251953,87.97000122070312,81.91561126708984,179.90333557128906,2691.4599609375,30.979515075683597,20.144794464111328,89.26339721679688,14.501564025878906,401.1003112792969
2019-02-13,41.13225555419922,88.58000183105469,82.79305267333984,177.82333374023438,2600.800048828125,30.76042366027832,20.881994247436523,88.84979248046875,14.595425605773926,400.9635620117188
2019-02-14,41.91161346435547,88.1500015258789,82.12654876708984,178.69332885742188,2656.580078125,30.804243087768555,21.20790672302246,89.4971694946289,15.871943473815918,400.2213745117188
2019-02-15,42.80352783203125,88.30999755859375,82.32903289794922,182.8333282470703,2662.85009765625,31.470277786254883,22.05374336242676,90.63622283935548,16.031503677368164,408.1804809570313
2019-02-19,42.994049072265625,89.23999786376953,82.17715454101562,182.72332763671875,2622.699951171875,31.137256622314453,21.9683837890625,91.2599868774414,16.031505584716797,406.5105285644531
2019-02-20,42.97671508789063,88.5,82.83526611328125,183.21665954589844,2590.300048828125,30.66402244567871,23.489334106445312,92.86009216308594,16.078571319580078,411.6766052246094
2019-02-21,42.78620910644531,88.83999633789062,81.9240493774414,183.2899932861328,2643.85009765625,30.523813247680664,23.16341590881348,92.66120147705078,15.702021598815918,407.7995910644531
2019-02-22,43.392372131347656,89.43000030517578,82.72557067871094,183.95333862304688,2680.0,31.07591438293457,23.008214950561523,93.78216552734376,15.899713516235352,414.1180725097656
2019-02-25,43.9812126159668,89.58000183105469,82.77619171142578,184.4633331298828,2647.739990234375,31.68937110900879,22.884056091308597,94.12570190429688,15.692612648010254,416.8720397949219
2019-02-26,44.31892776489258,89.52999877929688,83.11367797851562,182.82000732421875,2632.969970703125,31.25118827819824,22.961652755737305,92.82392120361328,15.551406860351562,416.77435302734375
2019-02-27,44.67396545410156,87.5999984741211,84.5732650756836,183.1366729736328,2643.10009765625,31.067148208618164,23.186691284179688,93.46576690673828,15.805577278137209,425.2413330078125
2019-02-28,44.829837799072266,87.80999755859375,84.73358154296875,182.5366668701172,2620.0,30.620206832885746,22.89957618713379,92.47138214111328,15.626713752746582,429.6554260253906
2019-03-01,44.518096923828125,86.91999816894531,84.93609619140625,186.18333435058597,2601.0,30.98828125,23.396211624145508,92.93241119384766,16.078571319580078,430.2999877929688
2019-03-04,44.30161285400391,84.30999755859375,83.98270416259766,183.30999755859372,2660.659912109375,30.322242736816406,22.84525489807129,92.8871841430664,16.266847610473633,422.55572509765625
2019-03-05,44.42283630371094,85.05000305175781,83.36678314208984,182.20333862304688,2639.25,30.33100700378418,22.713335037231445,92.86009216308594,16.257431030273438,420.0458984375
2019-03-06,44.74323654174805,84.33000183105469,82.73399353027344,178.836669921875,2692.35009765625,30.25213050842285,22.28653907775879,93.16744995117188,15.871475219726562,414.51849365234375
2019-03-07,44.41417694091797,82.61000061035156,81.22377014160156,177.72000122070312,2751.719970703125,30.2503604888916,21.77438735961914,91.82951354980467,15.871475219726562,412.6629943847656
2019-03-08,44.22367477416992,82.4000015258789,81.70467376708984,177.9199981689453,2710.0,29.683942794799805,20.726791381835938,90.2022933959961,15.31606101989746,412.6434631347656
2019-03-11,44.959716796875,82.37999725341797,83.60302734375,180.98333740234372,2738.929931640625,29.967151641845703,21.57262420654297,91.74815368652344,15.59847354888916,390.64111328125
2019-03-12,45.15889739990234,79.8499984741211,84.73358154296875,183.3766632080078,2769.4599609375,29.896352767944336,22.31757926940918,91.46791076660156,15.909127235412598,366.6173095703125
2019-03-13,45.53990936279297,81.20999908447266,85.50981140136719,185.72000122070312,2739.0,29.967151641845703,22.75989532470703,92.04647827148438,16.304500579833984,368.3068237304688
2019-03-14,45.669803619384766,81.48999786376953,85.58629608154297,186.2433319091797,2722.77001953125,29.29452896118164,22.954423904418945,90.73566436767578,16.248018264770508,364.55670166015625
2019-03-15,46.06813049316406,81.69000244140625,87.08245849609375,186.07000732421875,2724.2099609375,28.498003005981445,23.06336212158203,91.51310729980467,16.257431030273438,370.1134338378906
2019-03-18,46.33657836914063,80.7300033569336,87.4310073852539,186.4966735839844,2760.06005859375,29.152921676635746,23.74032020568848,91.62158203125,16.370393753051758,363.5606384277344
2019-03-19,46.16339111328125,81.33999633789062,87.25247955322266,187.5733337402344,2732.320068359375,29.14407157897949,23.53022766113281,91.2599868774414,16.11622428894043,364.6836853027344
2019-03-20,46.120094299316406,79.83000183105469,85.73932647705078,189.7866668701172,2741.739990234375,28.18824577331543,24.31612968444824,91.30518341064452,16.568084716796875,367.3497619628906
2019-03-21,46.70893478393555,81.0,86.9719467163086,192.66000366210935,2760.72998046875,28.276744842529297,24.62737464904785,92.82392120361328,16.652807235717773,363.9707946777344
2019-03-22,45.669803619384766,79.62999725341797,83.95417785644531,187.086669921875,2780.909912109375,27.37401390075684,23.608043670654297,88.7197036743164,15.702021598815918,353.6874084472656
2019-03-25,45.66114044189453,78.12000274658203,83.4950942993164,187.5733337402344,2832.780029296875,27.940431594848636,23.98153686523437,87.4450454711914,15.730263710021973,361.7832336425781
2019-03-26,46.09411239624024,77.48999786376953,84.91474914550781,189.2133331298828,2826.2099609375,28.276744842529297,24.588472366333008,87.77049255371094,16.1068115234375,361.7051086425781
2019-03-27,46.01618194580078,78.52999877929688,84.23468017578125,186.08999633789065,2860.239990234375,28.74580955505371,24.37837791442871,87.68011474609375,16.05974769592285,365.4454040527344
2019-03-28,46.206687927246094,78.5999984741211,84.23468017578125,187.6300048828125,2807.320068359375,28.949365615844727,24.80634307861328,88.84628295898438,15.833812713623049,365.6700134277344
2019-03-29,46.75223159790039,79.77999877929688,85.11026000976562,190.19332885742188,2767.0,28.754663467407227,24.557342529296875,89.14457702636719,15.730263710021973,372.4865417480469
2019-04-01,47.6095085144043,80.87000274658203,87.81352996826172,191.8466644287109,2766.989990234375,29.55118560791016,24.54178237915039,91.51310729980467,16.370393753051758,382.3695373535156
2019-04-02,47.87795639038086,82.7699966430664,87.78801727294922,191.9933319091797,2768.0,29.418432235717773,24.28500366210937,92.03742980957033,16.125640869140625,381.5979919433594
2019-04-03,48.1723747253418,84.19999694824219,87.81352996826172,192.086669921875,2793.8798828125,29.993698120117188,23.895946502685547,93.29402160644533,15.937368392944336,375.7287902832031
2019-04-04,48.05036926269531,84.63999938964844,87.56700897216797,190.0933380126953,2869.89990234375,30.48932456970215,24.129379272460938,94.83084869384766,16.13505744934082,386.58831787109375
2019-04-05,48.11137771606445,84.91000366210938,88.7826156616211,191.9066619873047,2870.469970703125,30.312314987182617,25.05534172058105,95.60829162597656,16.662216186523438,382.7503662109375
2019-04-08,48.35538101196289,84.58000183105469,88.83361053466797,192.77999877929688,2881.27001953125,29.92289924621582,24.92305564880371,92.76065063476562,16.568084716796875,365.7481384277344
2019-04-09,48.085235595703125,84.25,88.25557708740234,193.1266632080078,2878.06005859375,29.701644897460938,24.16828727722168,91.86568450927734,16.248018264770508,360.39654541015625
2019-04-10,48.64294052124024,84.5199966430664,88.45109558105469,195.29666137695312,2910.419921875,29.568885803222656,24.432842254638672,92.03742980957033,16.4268798828125,356.3925170898437
2019-04-11,48.45122528076172,85.75,89.04615020751953,194.8766632080078,2944.25,29.117525100708008,24.261661529541016,92.29959869384766,16.1821231842041,361.4902648925781
2019-04-12,49.052513122558594,85.48999786376953,90.02374267578125,194.2833404541016,2970.10009765625,28.82546043395996,26.05132293701172,95.19243621826172,16.71870231628418,370.7482299804688
2019-04-15,49.28780746459961,84.5199966430664,89.2161636352539,192.2700042724609,2998.699951171875,28.586503982543945,25.343238830566406,94.0081558227539,16.360980987548828,366.6661071777344
2019-04-16,49.62765121459961,85.16999816894531,90.68680572509766,187.1433258056641,3022.159912109375,28.55109977722168,25.54555320739746,95.25572967529295,16.44570541381836,372.7795104980469
2019-04-17,49.069942474365234,89.23999786376953,90.18526458740234,175.0,3044.6201171875,28.586503982543945,25.841236114501957,95.31901550292967,16.699874877929688,368.6778564453125
2019-04-18,49.14836883544922,88.27999877929688,90.02374267578125,176.02000427246094,3084.1201171875,28.80776023864746,26.105792999267575,95.0929946899414,16.586912155151367,371.1681518554688
2019-04-22,49.09608840942383,87.55999755859375,90.5252914428711,163.68666076660156,3271.949951171875,27.170454025268555,27.35856056213379,94.4421157836914,17.678895950317383,366.3829650878906
2019-04-23,49.40108489990234,87.97000122070312,91.38388061523438,166.80667114257812,3215.0,27.294357299804688,26.922813415527344,101.40299987792967,17.584758758544922,365.25982666015625
2019-04-24,49.566654205322266,88.02999877929688,93.30506134033205,169.3800048828125,3215.77001953125,27.905033111572266,26.83722877502441,100.2458724975586,17.085834503173828,366.6661071777344
2019-04-25,49.087379455566406,86.86000061035156,91.51988220214844,172.5933380126953,3145.780029296875,27.25895118713379,26.098011016845703,98.26609802246094,16.878738403320312,373.8341979980469
2019-04-26,48.69523620605469,87.94000244140625,91.85143280029295,173.0366668701172,3116.139892578125,28.01123046875,25.436616897583008,98.70247650146484,16.360980987548828,371.8712768554688
2019-04-29,48.913082122802734,89.61000061035156,91.19685363769533,170.1133270263672,3132.60009765625,28.613059997558597,25.459959030151367,98.03878021240234,16.14446258544922,370.1720581054688
2019-04-30,48.7562255859375,88.86000061035156,91.38388061523438,170.2100067138672,3152.47998046875,28.55994987487793,25.008649826049805,98.09333038330078,16.04091453552246,368.8438720703125
2019-05-01,48.43380355834961,87.94000244140625,90.16826629638672,165.68333435058594,3183.530029296875,27.453662872314453,24.77521133422852,96.22040557861328,15.560821533203123,367.9747619628906
2019-05-02,47.876094818115234,88.30999755859375,89.47972106933594,167.3699951171875,3247.8701171875,27.7811222076416,24.05934715270996,96.56586456298828,14.610036849975586,366.9981689453125
2019-05-03,47.876094818115234,88.5,90.83982849121094,169.31333923339844,3270.0,27.61296844482422,24.323909759521484,98.89341735839844,14.76065444946289,367.6427001953125
2019-05-06,47.57108688354492,87.79000091552734,89.88772583007812,169.4933319091797,3292.3701171875,27.89617729187012,24.50287628173828,98.02967834472656,14.845378875732422,362.8965148925781
2019-05-07,46.57767105102539,85.68000030517578,87.81352996826172,163.77000427246094,3251.409912109375,27.18814849853516,24.16050338745117,96.28401947021484,14.600625991821287,348.86309814453125
2019-05-08,46.595096588134766,84.63999938964844,87.55001068115234,165.23333740234375,3228.0,27.21470260620117,24.53400039672852,96.14764404296876,14.647693634033203,351.3240966796875
2019-05-09,46.11580657958984,84.12000274658203,87.4224853515625,165.35333251953125,3307.47998046875,29.524633407592773,24.31612968444824,94.1928482055664,14.374695777893066,347.82257080078125
2019-05-10,46.49923706054688,84.79000091552734,89.76022338867188,165.10333251953125,3290.7900390625,28.54225349426269,24.36281394958496,93.97466278076172,14.365281105041504,348.3529663085937
2019-05-13,44.70410919189453,82.06999969482422,85.96886444091797,159.5833282470703,3249.35009765625,26.74563789367676,23.281232833862305,90.14694213867188,14.148767471313477,331.361083984375
2019-05-14,45.3315315246582,83.44999694824219,87.728515625,162.4499969482422,3286.0400390625,27.241260528564453,23.934850692749023,91.3198013305664,14.602132797241213,336.9301147460937
2019-05-15,45.69752883911133,82.3499984741211,88.37456512451172,163.04666137695312,3315.580078125,27.50676918029785,24.06713104248047,92.0107879638672,14.573795318603516,339.4838256835937
2019-05-16,48.73880386352539,82.58000183105469,89.5221939086914,163.91000366210938,3344.64990234375,27.73687171936035,24.355037689208984,92.56539916992188,14.838258743286133,347.5082702636719
2019-05-17,49.104793548583984,81.5,88.73160552978516,163.3800048828125,3320.0,27.241260528564453,23.81813240051269,92.41085052490234,14.61157512664795,348.6967163085937
2019-05-20,48.80850982666016,81.73999786376953,88.51908874511719,161.07333374023438,3261.179931640625,27.18814849853516,23.36682510375977,90.50154113769533,14.677693367004396,346.5064697265625
2019-05-21,49.25293731689453,82.97000122070312,89.83671569824219,161.18666076660156,3309.320068359375,27.772275924682617,24.21497344970703,91.2016143798828,14.961044311523438,352.3602905273437
2019-05-22,48.52965927124024,81.87999725341797,89.49671173095703,161.7899932861328,3246.780029296875,27.312057495117188,22.80657958984375,91.01976776123048,14.573795318603516,346.4966125488281
2019-05-23,47.22251892089844,80.91000366210938,87.3799819946289,157.92666625976562,3215.280029296875,26.75448989868164,21.141414642333984,89.66507720947266,13.752071380615234,344.30633544921875
2019-05-24,47.37937545776367,80.79000091552734,88.19607543945312,158.8433380126953,3272.719970703125,26.29427146911621,21.001352310180664,90.3560562133789,13.62928581237793,348.578857421875
2019-05-28,46.99595260620117,79.9000015258789,86.65741729736328,157.07333374023438,3214.320068359375,26.01991271972656,20.69788932800293,90.5833511352539,13.534835815429688,348.5592346191406
2019-05-29,46.34238052368164,79.25,86.8869400024414,157.30999755859375,3219.760009765625,25.66590118408203,20.89242172241211,90.55606842041016,13.308152198791504,342.5874938964844
2019-05-30,46.68224334716797,79.47000122070312,87.24398803710938,159.07333374023438,3226.179931640625,25.099485397338867,20.059833526611328,89.6377944946289,12.864232063293455,343.638427734375
2019-05-31,45.340240478515625,77.6500015258789,85.97736358642578,154.9499969482422,3201.570068359375,25.276487350463867,19.5773983001709,86.31014251708984,12.42031192779541,335.52557373046875
2019-06-03,45.12237548828125,77.72000122070312,84.51521301269531,152.7566680908203,3266.699951171875,25.506593704223636,19.849742889404297,88.10124206542969,12.590324401855469,332.8540344238281
2019-06-04,46.38595581054688,80.5199966430664,87.4310073852539,158.14332580566406,3317.550048828125,26.59518241882324,20.22323608398437,91.61076354980467,12.703665733337402,338.4819641113281
2019-06-05,47.71052169799805,81.8499984741211,87.93255615234375,161.68666076660156,3356.679931640625,26.701387405395508,19.826400756835938,91.79259490966795,12.458090782165527,342.53839111328125
2019-06-06,48.0155143737793,82.95999908447266,88.1790771484375,161.74667358398438,3362.489990234375,26.502685546875,19.943115234375,91.27432250976562,12.514761924743652,344.394775390625
2019-06-07,48.73880386352539,83.2699966430664,89.84522247314453,166.34666442871094,3391.0,27.07552146911621,19.98980140686035,91.93806457519533,12.57143497467041,347.4002685546875
2019-06-10,49.16579818725586,82.66999816894531,90.93334197998048,169.9066619873047,3402.35009765625,26.82490539550781,20.324392318725582,93.2836685180664,12.703665733337402,347.4984436035156
2019-06-11,49.76708984375,82.7699966430664,90.67831420898438,168.85333251953125,3370.820068359375,26.60113906860352,20.308826446533203,94.20197296142578,12.665885925292969,343.1080627441406
2019-06-12,48.67780303955078,83.79000091552734,89.98974609375,167.30667114257812,3395.0,25.80453872680664,19.826400756835938,94.72930145263672,12.297526359558104,340.8490295410156
2019-06-13,48.94793701171875,87.11000061035156,90.83741760253906,168.53334045410156,3395.81005859375,26.79805374145508,20.39643669128418,95.7021255493164,12.543100357055664,342.6464233398437
2019-06-14,47.71052169799805,87.12000274658203,90.70896911621094,165.51333618164062,3459.6201171875,26.440034866333008,20.12313270568848,94.72930145263672,12.259745597839355,340.9767150878906
2019-06-17,48.276947021484375,86.7699966430664,89.94694519042969,169.0500030517578,3430.0,26.54743766784668,20.61508178710937,93.54733276367188,12.590324401855469,348.578857421875
2019-06-18,48.84335708618164,87.4000015258789,91.95906829833984,172.42666625976562,3449.949951171875,27.129222869873047,21.005521774291992,95.21117401123048,12.911458015441896,367.2993774414063
2019-06-19,48.913082122802734,88.66000366210938,92.33580780029295,173.97999572753906,3375.8701171875,27.28138732910156,21.01332664489746,95.09296417236328,12.873677253723145,361.9955749511719
2019-06-20,50.028507232666016,87.13999938964844,93.83422088623048,177.68333435058594,3411.989990234375,27.639406204223636,21.919137954711918,95.56575012207033,13.327041625976562,368.2030029296875
2019-06-21,49.697364807128906,86.72000122070312,92.74679565429688,175.7433319091797,3313.239990234375,28.042184829711918,22.05188751220703,96.09309387207033,13.270370483398438,365.2171325683594
2019-06-24,49.82808303833008,86.55000305175781,91.66797637939452,175.26666259765625,3334.22998046875,28.104841232299805,21.8020133972168,95.69302368164062,13.157032012939451,367.3288269042969
2019-06-25,48.86951446533203,85.05999755859375,90.6918487548828,173.50999450683594,3271.639892578125,27.0307674407959,21.8020133972168,94.94749450683594,13.128695487976074,362.7420043945313
2019-06-26,49.32265853881836,85.33000183105469,91.52239990234376,171.24000549316406,3236.739990234375,27.54990577697754,22.43451499938965,96.2113037109375,13.591506004333496,368.2619018554688
2019-06-27,48.56450653076172,86.43000030517578,92.93516540527344,172.586669921875,3333.6201171875,27.782617568969727,22.09873962402344,96.5022430419922,13.41204833984375,357.5364074707031
2019-06-28,47.693092346191406,87.55000305175781,93.9369659423828,174.85000610351562,3370.25,28.40021324157715,22.27053451538086,98.01150512695312,13.421491622924805,357.5265808105469
2019-07-01,47.70181274414063,88.44999694824219,93.37185668945312,176.43666076660156,3367.75,28.015331268310547,22.56726455688477,99.68441009521484,13.459275245666504,350.111083984375
2019-07-02,48.63423156738281,88.87000274658203,92.98654174804688,176.5066680908203,3396.3798828125,27.15607452392578,21.505279541015625,97.70236206054688,12.798118591308594,347.85205078125
2019-07-03,49.528690338134766,90.66999816894533,93.9369659423828,179.05999755859375,3396.4599609375,27.191879272460938,21.489660263061523,97.12958526611328,12.90201473236084,348.156494140625
2019-07-05,49.63392639160156,90.58999633789062,94.54489135742188,179.0833282470703,3348.0,27.066570281982425,21.78639030456543,96.03853607177734,12.996463775634766,349.521728515625
2019-07-08,49.27438735961914,90.66999816894533,93.2947998046875,177.72000122070312,3343.31005859375,27.084470748901367,21.817628860473636,95.2202606201172,12.769783020019531,344.8661804199219
2019-07-09,49.40592956542969,89.45999908447266,94.03114318847656,176.08999633789062,3371.0400390625,26.5295352935791,21.926952362060547,95.2202606201172,12.788668632507324,346.8011169433594
2019-07-10,50.09868621826172,89.51000213623047,93.71434020996094,177.42666625976562,3468.14990234375,25.83139038085937,22.520414352416992,94.92022705078124,13.128695487976074,346.025146484375
2019-07-11,50.24776840209961,89.4800033569336,93.60304260253906,178.6666717529297,3468.679931640625,26.60113906860352,22.379859924316406,95.76577758789062,12.892565727233888,352.6058349609375
2019-07-12,50.81777572631836,91.2300033569336,94.7075653076172,175.4166717529297,3489.6298828125,27.15607452392578,22.37204933166504,97.29324340820312,13.14758586883545,358.8230895996094
2019-07-15,50.90546417236328,91.31999969482422,94.5106201171875,175.9166717529297,3450.0,27.52305221557617,21.591175079345703,97.3477783203125,12.731999397277832,355.1693420410156
2019-07-16,50.52838897705078,93.91999816894533,94.49349212646484,171.85333251953125,3497.10009765625,27.925825119018555,20.92742919921875,98.23880004882812,12.58087921142578,356.2890319824219
2019-07-17,50.16884231567383,94.77999877929688,93.2262954711914,174.5,3501.860107421875,27.09342384338379,20.248069763183597,96.91136169433594,12.486428260803224,362.9384765625
2019-07-18,50.63362121582031,95.27999877929688,93.86846160888672,178.8766632080078,3507.739990234375,27.20978355407715,20.06846809387207,96.4567642211914,12.637550354003906,354.67822265625
2019-07-19,50.30038070678711,93.83000183105467,92.87523651123048,176.27000427246094,3520.010009765625,27.120271682739254,20.568233489990234,97.33869171142578,12.90201473236084,370.6387939453125
