Date,XOM,SHW,UPS,DUK,UNH,JPM,AMZN,AAPL,MSFT,AMT
2018-12-18,0.8462027892890726,0.23567325748578694,0.4955629892377574,-3.6527137513771217,0.05857412115798691,2.921220207425108,2.159673413968107,0.11911132513353635,1.088252988366111,-3.271557340686344
2018-12-19,0.054534954999376065,-0.08603385859813341,0.09932647504368355,0.6949559289452882,0.32972156821806603,-0.4630846461684933,-0.6887654766556982,-0.2155485655644075,0.47503173033413276,0.7998618894461859
2018-12-20,0.10332497786102615,-0.198074564288438,0.0509464731002963,0.27810120489598317,0.5862487251468652,-0.4506054988517679,-0.15069695723644402,0.1892259238821006,0.10095066871155053,0.49057904677882797
2018-12-21,0.18568921066900212,-0.15532636518470408,-0.01735274531946637,0.1608449726375307,0.27890172459830925,-0.03425264700312026,0.2922442295480482,0.0752370783455755,-0.07104037323435075,0.2850549149431757
2018-12-24,0.12203391732919808,0.0611804233578596,-0.02810079681584718,0.18421035645356387,0.22525672168127384,-0.028534565532688738,0.04445286648215201,0.0935884929642872,0.18379939914005247,0.14211318494014863
2018-12-26,0.34105809036055695,0.9583542069821657,0.12491874182029046,-0.2715598374089651,-1.1606612212732572,0.2780981262646133,0.9985905509673835,0.641031651638605,-0.7566431556632968,-0.15318715368809607
2018-12-27,0.1308733072460856,-0.051345222456781726,0.014119155102743208,0.1617798918723062,0.34172049052798165,-0.10557726825399642,0.04410752162860792,-0.013712323668551879,0.19493847675280185,0.2830959712488036
2018-12-28,-6.102293546684693,3.9025004426171113,0.204258058285019,-4.213082549321562,-6.405795907859772,13.097731040932041,9.710096000620426,0.8021770508853528,1.8276377070888736,-11.823228296562801
2018-12-31,4.087460906151035,-2.9780918663727722,-0.9252817284685703,2.2030185458792984,2.0304256126606886,-8.718292839091944,-0.586562197491703,-0.4421593141697425,0.4762129225641244,5.8532699583395855
2019-01-02,1.5095249325304159,-0.5931002638998698,-0.039104286866389476,1.0272280813470835,1.0947133965776683,-2.059269842118622,-1.0918445774650651,0.40828568498260415,-0.7780854222668159,1.5216522971789899
2019-01-03,0.23229184507412626,-0.19858686757070745,-0.005887164898245182,0.22351708565804077,0.48414627923582876,-0.5892814167427115,-0.05290410623210031,0.17317306545641178,0.3383182324949117,0.3952130475244452
2019-01-04,-0.1573889727588171,0.28462605368970334,0.015219170672215293,-0.13852702784825072,-0.12741918172194644,0.4195174375149669,0.564141584338367,0.24250684088736968,0.2833308347286628,-0.3860067395022707
2019-01-07,0.4231403577172075,-0.7547430010318819,0.09020918789309319,0.4531751852873606,1.081983309680627,-0.90704513559598,0.10283832851828409,-0.5540011492526817,-0.16771216769675285,1.2321550844807239
2019-01-08,-0.3860881848983492,2.008637408531109,-0.04557327750031535,-0.4308428225247849,-2.378014524702014,2.1625754539064137,0.35826750987716877,0.7128928535903173,1.9186818269841865,-2.9205362432637325
2019-01-09,0.4504931892507749,2.4591516121846535,-0.781478986708991,-2.4278153946123275,-4.662552073336267,3.352936680065227,3.2808208081329577,2.047142340607867,1.9579453714350252,-4.6766435470189185
2019-01-10,0.16692237064220308,0.7403503572985879,0.02240001489869665,-0.39514325173595316,-1.2748147669131933,1.1335170877277922,0.8483017362318027,0.833855842912537,-0.0330868954422932,-1.0423024956201798
2019-01-11,0.01030008888513883,0.6592139949284758,-0.5994914276816646,-0.9272165822648016,-2.5594019386312556,2.4029447795975076,2.2170911486585205,0.9267672591886088,1.873469307864422,-3.0036766305449514
2019-01-14,0.13924474450803356,0.9455374951813387,0.342372992152974,-0.935887156046233,-1.1979888778173347,1.9413703008310457,-1.0150214656045518,0.39546711910119237,1.7050463680871981,-1.320141520393663
2019-01-15,-0.11036957769153313,0.0500780703103464,-0.12388647800814542,-0.11347604393132471,0.24538583223893334,0.42573322714525685,-0.020149343923950538,0.36341669073932964,0.3931716332486995,-0.10990401012761199
2019-01-16,0.03835582533184291,0.24550998875445423,0.0029831841125097657,-0.19730000296612454,0.4012427172118265,0.2815292346778077,0.2116608361121154,0.20695700987136284,-0.008913182046019893,-0.18202561105977502
2019-01-17,-0.04511825027404263,0.2593280791130607,-0.0511701359091132,-0.06750708296854992,0.09655850987181759,0.358109839845076,0.26733416236753016,0.33792940723833964,0.12028166326140863,-0.27574619254552707
2019-01-18,0.1250795234039064,0.19416104234873682,-0.05489117571003717,-0.09731615721556375,0.3062813406821236,0.2582955240049604,0.12493243648153426,0.1782143178105941,0.20418300578912857,-0.23893985759538333
2019-01-22,-0.03188447204950408,0.2760916101707567,0.12750351095259987,-0.12620264403698295,0.3363559978435383,0.3389749762545521,0.054636424910304134,0.20345033996076642,0.17325469791889012,-0.35218044192492065
2019-01-23,-0.036058695570163404,0.18685851488542954,0.11585159831486103,-0.14513087495405722,0.2800577276209063,0.373590719322994,-0.17554099971744547,0.40665268084159434,0.29847634776595977,-0.3047570185100788
2019-01-24,0.06491904955672634,0.21437310498346332,0.39718727002921966,-0.060952177402198805,0.5424273631178117,0.7162240673743077,-0.36513734933243824,0.5986064801217369,0.2359433702631113,-1.3435911787117396
2019-01-25,0.0011711824937120786,0.24597310991189564,0.18259858005358848,-0.26233952017788054,0.3192553480825398,0.291332305557584,0.36003325920383256,0.29391843907853554,0.24707901600776835,-0.6790217202115759
2019-01-28,0.21846342708320024,0.7159906810521784,0.4110330406242069,-0.2683110653064426,0.5301190648464853,0.5773281276407274,0.4105778930171256,0.18053181119716907,0.25719220427868267,-2.0329251844333327
2019-01-29,0.2646422906470222,1.5916351567425806,1.2065435589306632,-0.4098276957514135,1.2209327708589617,0.6221656444956025,-1.1342237031498004,0.7176684607866038,0.6723430223658592,-3.7518795059260794
2019-01-30,0.012412733072116799,0.3113630526406187,0.09710822638300917,-0.0325053295310767,0.18684772592719617,0.0863158919760845,0.04129768095340633,0.491480661606707,0.3770454544582833,-0.5713660974863454
2019-01-31,0.10557571135403493,0.35868919010298006,0.10393664517569424,0.0886881131555711,0.1608130764892656,0.17925291187076112,0.3950978365321473,0.04470090143727686,0.11961028627225456,-0.5563646723899859
2019-02-01,-1.3029068147996872,-1.0114341400563591,0.07172943839284553,1.8446987171869806,-1.3496164847956573,-0.3169560070121383,-0.5081697487660085,-1.658167886039235,-0.9345859598694782,6.165408885758738
2019-02-04,-0.09472634150163288,1.1337519460460215,1.270526911845976,-1.244448742920307,0.9306774487988343,-1.0508018002972779,-0.31018327883023833,1.8272774441078747,2.1045428549469327,-3.5666164421961826
2019-02-05,-0.292432957090476,-0.45813108164264116,-1.009985672621632,0.647939293789245,-0.35711640408797796,-0.202447595002751,0.726898049702337,-0.4692893764510419,-0.017676902057686378,2.4322426454626243
2019-02-06,-0.6356677674305831,-1.2385707296490036,-0.4212803459665143,3.2676971199198586,-2.3765994124241288,0.278073641650976,-3.1145286993641754,-2.8869703672070743,-1.1735467980145513,9.301393358485196
2019-02-07,-0.20644973332338046,-0.0984581532078927,-0.46387822167726694,0.43912321730115733,-0.33201873048964076,0.08328376733851361,0.4936539986448669,-0.3594034441544053,-0.2238007938810358,1.667948093449084
2019-02-08,0.027701589985809457,-0.09947930631983566,-0.09835037255060555,0.31877424903766044,0.12326525399252865,-0.1092461179456406,0.07686808709716465,-0.07479434433509188,-0.0371810861847351,0.8724420472227457
2019-02-11,-0.05924672297222609,-0.14120179686636877,-0.025556798384373736,0.49661914724814393,0.05846096841747396,-0.17081508959091074,0.02408284673680156,-0.04324525748434207,-0.24318055067174074,1.1040832535675429
2019-02-12,-0.09847824468951477,-0.09192162964012907,-0.25326449416619085,0.5265130467036545,-0.3476662103406779,-0.14486189704268465,0.14018799516819677,-0.06712952581697014,-0.012795992270923089,1.3494169520952393
2019-02-13,-0.039546260342532405,-0.005070268894974365,-0.09846761489826075,0.2826970512155742,0.05110735682202489,0.028122945076831874,0.17796511510728902,0.02061637452555239,-0.012909854045643526,0.5954851554341386
2019-02-14,-0.003331580099344049,-0.03924223705254179,-0.030046222525264586,0.3192044302627733,-0.08989702880590301,-0.011727911923066797,0.1423648551737727,-0.0009126105505224689,0.011085684912159915,0.7025026206079369
2019-02-15,-0.0548177405874145,-0.13142715775904307,-0.23137931703174397,0.3542704506591174,-0.18790077734382554,0.005693075185233645,0.11613616112538597,0.03707419911393302,-0.05798699774917722,1.1503381043875343
2019-02-19,-0.012856842703375355,-0.052856001637151956,-0.12427724251855536,0.2205343314269728,-0.045111944950365766,0.09254931180144614,0.07839355424329385,-0.013973272587766096,-0.014968319251420356,0.8725664261769221
2019-02-20,-0.09515308001941437,-0.10058241180577455,-0.20325903710202287,0.27435167659883347,-0.05709080884197397,-0.04613663552819287,0.18015129285651088,0.04472573480326363,0.014669590902381775,0.9883236781363889
2019-02-21,-0.028655112607408318,0.02976290974463857,-0.1220011192999893,0.2754345116002256,0.03136206423845544,0.004109346777457565,0.07367708858021672,-0.01693304849789476,0.01152388257638855,0.74171947688791
2019-02-22,-0.011672999437008497,0.016073904752443614,-0.08452092897032779,0.3657647252544065,-0.054592753912228266,-0.01579461638756841,0.06926924053405346,-0.0924178082665827,-0.09384874991187302,0.9017399863446851
2019-02-25,-0.022610365757774392,-0.016121606725642366,-0.06801665764811428,0.3731454052026521,0.03861479292110174,-0.08275308608397043,0.08514110119855482,-0.06885029373482847,-0.08860797568906799,0.8500586863170893
2019-02-26,-0.00858431280541397,0.004769286595486465,-0.021524250383547088,0.29485193789603437,0.0530615236649876,0.03359933015946124,0.09529642782110433,0.03900317881829912,-0.037975582331821287,0.5475024605654092
2019-02-27,-0.01928687608063831,0.023188131140625904,-0.02474573135181107,0.24714133004307123,0.18709362910123656,-0.04760059684419121,0.10024077267715922,-0.09399817881207388,-0.0014565723425782608,0.6294240924691998
2019-02-28,-0.03311714885862231,0.06249534088608798,-0.10821510389175967,0.2761463966275354,0.23275818079901828,-0.012057428269359653,0.11427199248955297,-0.011665042342777397,0.044804600445943796,0.4345782121143806
2019-03-01,-0.10397823783355398,0.06953499758187921,-0.2143833347615862,0.39792515176080684,0.22847692369962713,-0.10175007397779581,0.1623214089648913,-0.0672430879894938,-0.02265287755842101,0.6517491301136464
2019-03-04,-0.13446610523302485,-0.02649958834887575,-0.02136234579147791,0.43797102006429933,0.38420844665411674,-0.06832710732384682,-0.1463275128600211,-0.06241217112214946,-0.11868795243123598,0.7559033163922159
2019-03-05,-0.04140080355703428,0.0676267330740531,-0.03260368994529269,0.3548271784461184,0.020380048076107837,0.05280795181555112,-0.05156165205085482,0.024334254520134605,-0.0005321753879634748,0.6061221550091802
2019-03-06,-0.054276024113676956,0.052375117409829,-0.05425322129091536,0.24353662420314642,0.3013725492581977,0.035675799257358115,-0.04444572581217785,0.023717599424578992,-0.002161757526435147,0.49845903919009515
2019-03-07,-0.05491999367480711,0.056087486255527674,0.00010146225028070766,0.21204132694991307,0.2355942926617527,0.013219799921115835,-0.040906704479724665,0.01706686089308053,0.014038485490481926,0.5476769837323793
2019-03-08,-0.03696257693038358,0.017123170691377212,-0.01722697466823879,0.20076410347384704,0.2023686634400906,0.0014675953186765,0.0629434515469433,0.03681304879705247,-0.018277143954161815,0.550986662284797
2019-03-11,-0.041481134789737355,0.028915592977932496,-0.009491029083429216,0.33473449547202133,0.1336890148928282,-0.008299963517965466,0.029834189587119885,-0.13454677132271736,-0.05672245499870873,0.7233680607826563
2019-03-12,-0.0034482260660664683,0.01156026695844819,-0.006798770391659537,0.23166056012062805,0.20166353833197956,-0.0016797590306548685,-0.08513792509996773,0.05640845592759174,-0.03276304300986198,0.6285349022595629
2019-03-13,-0.03130620146212942,0.0511869514703352,0.0036356623621128436,0.29159726950552217,0.07581148029438928,0.013093154898485802,-0.08038035204447716,0.08294589949327862,0.005940874256384783,0.587475261226098
2019-03-14,-0.0066213790747676315,0.007040676913156706,-0.0011311169209811758,0.311149987554606,0.004090333301857815,-0.0017709960972916148,-0.03933433758937215,0.007396024454206914,0.026247839450824983,0.6929329680077603
2019-03-15,-0.06202912654306782,-2.4547964109715808e-06,0.027306579113380216,0.33185454385268026,-0.01607419949635327,-0.034809283903163665,0.024393232277473798,-0.16701428634819973,0.01613194020178577,0.8802430556418754
2019-03-18,-0.02477405733781535,-0.017798665555737687,-0.0003991258149664503,0.3578272897740809,-0.06450561136073824,-0.05643110143860287,0.01823692758890184,-0.04197173352132079,0.050876419106961994,0.7789396585592366
2019-03-19,-0.04969143935375784,-0.014733687580989273,0.019400343287151012,0.31387383580910594,-0.1358187345560896,-0.05359725980209223,-0.04823457473879319,0.007106434488105348,0.12306638234019142,0.8386287001071684
2019-03-20,-0.00601981237857336,0.003166392326858887,-0.010180803734906374,0.2359340007032185,-0.03413682836978916,-0.043850848932692074,-0.07282975980961122,0.005340764241654765,0.12198172356137323,0.8005951723924668
2019-03-21,-0.01974315199356319,-0.04169142232358885,-0.09435197530823938,0.36840261779652034,-0.12207075626718532,-0.08425018531017955,-0.025603762253880478,-0.3051968255369815,0.13640231906979236,1.1881031421273056
2019-03-22,-0.0021570721427263866,0.060703347742947215,-0.0063069330704215104,0.15558252800996267,0.01186396134699024,0.07143256122960738,0.022045092146556942,-0.018854603593470506,0.15680762447786506,0.548883493852689
2019-03-25,0.013150054010510512,0.049071532747612855,-0.03972105025521358,0.306019731912417,-0.0414958013674008,-0.10476546182790422,-0.07402038062565633,-0.13862331441003856,0.12115950403707672,0.9092251857785965
2019-03-26,-0.040247294060710266,0.08983964065055194,-0.02733250442440333,0.2362374004932527,0.05851499433760401,-0.12248318767899227,-0.01298084079729315,-0.05769900649919152,0.11933753733679105,0.7568132606423909
2019-03-27,0.020361300682845637,0.0407612764241907,-0.01842966996391077,0.24356171640480467,0.09566514951543156,-0.060949713056904276,-0.05836660812161319,-0.015989146614118575,0.14636717605697636,0.6070185186722978
2019-03-28,-0.004831231134283534,0.007800318703523022,0.018751911946047254,0.21951108739661637,0.13641768580911895,-0.08500210124011644,-0.07063936908100435,-0.007583701035809113,0.12169375921891651,0.6638816394169913
2019-03-29,0.026156257857233158,0.020757093232061253,0.0067506334827162695,0.16616023092857296,0.09965174068905538,-0.04508962504812021,-0.05232098051783693,0.019340788719055476,0.08401054106515166,0.6745833195921109
2019-04-01,-0.012110836204279753,0.0022738793258233977,-0.08711823208095897,0.24660880737515276,0.11506174109179843,-0.02963784966604082,-0.11713466989641878,-0.08255079809258815,0.15728866241318865,0.8073192957343233
2019-04-02,-0.021966021323477358,0.025508263362618733,-0.021249750921118738,0.2145346782782957,0.03426702785780231,0.03410091670866773,-0.0868350550245891,-0.015685988318121156,0.16349883639802582,0.673827092981896
2019-04-03,0.005065751023070753,0.012804718293164881,-0.03776924948410037,0.20443042615109908,0.05416354493771295,-0.005960386059906259,-0.060317070920171224,0.020787890572892403,0.17688875097659798,0.6299056245096399
2019-04-04,-0.013016756312158468,-9.79532363995945e-05,-0.036030106837470904,0.17614010323182808,0.04944491878988477,-0.013696595698878017,-0.06188603576460553,0.053197821528216734,0.1903870395089555,0.6555575647906274
2019-04-05,-0.03161977060225042,-0.03398422870719751,-0.04141633639527846,0.21146801891125638,0.011633141898369379,-0.0540411923305352,-0.03773540569343224,0.06976253346891047,0.18790062064128307,0.7180326188088745
2019-04-08,-0.0176782827590194,-0.01217897672448523,-0.009490979753479466,0.23781310550695475,-0.028909374910755684,-0.002394130989119314,-0.03878648509215524,0.08112307180978591,0.16881114280473683,0.6216909101075369
2019-04-09,0.025417103698262968,0.00945170636671608,0.0009292236685116385,0.20981960759656573,-0.01574184126652183,-0.05590336816057399,-0.028498092129785116,0.1022429010135714,0.15704289250305575,0.5952398667101974
2019-04-10,-0.013048656317537795,-0.015619376977998282,-0.007231077809546858,0.20253204809590716,-0.002145096982399838,0.013048597895490724,-0.02244616305660904,0.0855467126296044,0.13132492578539934,0.6280380867376902
2019-04-11,-0.00010693380573229141,0.003803232901025617,-0.016155946040204792,0.14918885305451537,0.08848126216795539,0.00035294981251797946,0.009717062859395689,0.10880156530560794,0.12826806189302592,0.5276498918518933
2019-04-12,0.020778417340222535,-0.0444091490772626,-0.01002938164416533,0.18608151335492215,0.08041213429646428,-0.044992482823371385,-0.02010905340033238,0.09016269822333046,0.16536999431378738,0.5767353094164049
2019-04-15,0.013358992373712115,-0.01166634136521313,0.016326172956096174,0.15548869167728166,0.1079127675365394,0.004053100292076447,-0.010816101545052258,0.07389641428506999,0.1466645886255481,0.5047817151639414
2019-04-16,0.008673289697551918,-0.02286185042336379,-0.008930920113681596,0.16630728829844235,0.14097569419522832,-0.017403122819286247,-0.01091793107303671,0.0948699730866864,0.15329744393888778,0.4959901352125715
2019-04-17,0.010241968454232137,0.03406617757842718,0.0017293700346521807,0.15527639436594032,0.0984524962345392,-0.03241864188635821,0.01883484163242927,0.07432527724697627,0.1557827605791226,0.483709355760039
2019-04-18,0.02171405407108664,-0.056457360897233556,0.005014101614668223,0.1723533643791964,0.022743946245806917,-0.0013148415044885807,0.02618908181119693,-0.008269265705640093,0.20796734218014445,0.6100595778052627
2019-04-22,-0.009090304842918237,0.018896420603850328,0.0024719124332635723,0.1600664094930092,0.051697778551226994,-0.0022679110361159363,0.0065891418910816206,-0.040097534135133915,0.23854553131487383,0.5731885557268626
2019-04-23,-0.012501510429811983,0.014797637937253664,0.002290273646255327,0.14467004539295036,0.11808656459482648,-0.02553951764179063,-0.03816193351706641,-0.03234069325885469,0.2345958302615257,0.5941033030147123
2019-04-24,0.004027724426251004,0.0554464568852241,0.0246077358100506,0.13801228471247892,0.019002309643240522,-0.018440829240536995,-0.0032100329118908213,-0.046527644683284866,0.2649702804051155,0.5621117149533521
2019-04-25,-0.006626655768778398,0.038228779905589684,0.1380398973420074,0.14027790713630706,0.01139541870142287,-0.01950525899695417,-0.005976652507495802,0.03095020955710499,0.20344144113640897,0.4697749134943874
2019-04-26,0.022220982481137935,0.055973866946146034,0.012233159016261642,0.1495898230843628,0.012971271800686588,-0.026370800471741913,0.015340626142679645,0.01237694727048781,0.26773061652770674,0.47793350720227273
2019-04-29,0.005031192783012043,0.044931166840561,0.021143322706084395,0.1432695352375238,0.02512930986883536,0.0069594409185926714,0.004747678859347814,-0.0023309808277691847,0.2772745705777053,0.47384476303610684
2019-04-30,0.015671137648690162,0.029113871027387783,0.0328050623337266,0.14175637176921657,0.05329526899312425,0.027945086147310134,-0.001084761510004886,-0.019668534457358833,0.2917234067805874,0.4284430912673209
2019-05-01,0.038645406378217353,0.021801710971453243,0.03131631311974468,0.15806861798443195,0.04084188872766397,0.022662008139068383,0.02080430629271666,-0.047009371779756275,0.28311991878256176,0.4297492013838984
2019-05-02,0.012603037399045959,0.034381081749876245,-0.004274444776296654,0.15187223486517853,0.03270648217931685,0.002005046057576329,0.012504882088348247,-0.012973006940558428,0.2830886737730502,0.48808601360446285
2019-05-03,0.02151785801118787,0.07377956842957152,0.0020846232405401835,0.1481332118731617,0.05036494941671788,0.0072000813547100995,-0.025738557737305736,-0.016234621254947373,0.2351885168233814,0.5037043698429824
2019-05-06,0.016381640807336836,0.03940490276838257,0.03707147057312397,0.1379633132274209,-0.004760503429532852,0.032791624479778125,0.013197738081924629,0.003721513465346328,0.2572207751792955,0.46700752484692404
2019-05-07,0.028427598175880572,0.06243905396379829,0.026790396393015482,0.12615276366000172,0.05370334732158437,0.02453701555726844,-0.0045347953402882476,-0.05247618174537184,0.31067506346564405,0.42428573854846713
2019-05-08,0.006010698858333214,0.035120929345629937,0.01898792220051908,0.15013987337126777,0.03634563536579933,0.01651652904989191,-0.013378264207642482,-0.023548097447455146,0.3005348568725013,0.4732699165911551
2019-05-09,0.02214161983230514,0.028343575808190673,0.038245361876091406,0.12428542644890947,0.05258546331611768,-0.0004535704739622826,-0.0077743576835282375,-0.051187644187653446,0.2886053568137127,0.5052087682498169
2019-05-10,0.011781689173293216,0.0009441117532805535,0.017933352767157486,0.06605572097471937,0.03906956468524297,-0.0054002634828354025,0.026107968183729475,0.05679449887553431,0.31659785002040997,0.4701155070494682
2019-05-13,0.014455710290614975,0.029357444741008733,0.0028328490127103646,0.0831676257688881,0.04750324327533983,0.011215801648034814,0.04206481058837831,0.12280532340992836,0.26067776690097366,0.3859194243641229
2019-05-14,0.002900812871371502,0.007385559963251033,-0.015605973926818504,0.12155764843445625,0.060606159294493187,0.020322359441796604,0.011460316971791255,-0.013879626205796743,0.2590401805567717,0.5462125625986838
2019-05-15,0.010965745130662145,0.02765158682249383,0.011369836578817082,0.09656049155374534,0.021957557763341455,0.0359885382015786,0.022183629520917122,-0.050785664530429986,0.28112903433054254,0.542979244628332
2019-05-16,0.011099604505264671,0.027030988435513957,0.02890750045351421,0.08518154485638593,0.008202044407725635,0.0032886301957461028,0.02273519717467429,-0.034532454782571005,0.2910132852805266,0.5570736594732196
2019-05-17,0.0038576137383942856,0.018448856045932525,-0.005111684664070429,0.09900391812060451,0.02260052921571003,0.012050407584706612,-0.005363863899477905,-0.07437327131081996,0.36277630114315906,0.5661111940258613
2019-05-20,0.00627667101571798,0.004991747418429595,0.009730973057281224,0.09584614802296279,0.05510373015073786,-0.01707249266259954,0.03127607551008963,0.033582675011916266,0.29103952324776244,0.48922494922770177
2019-05-21,0.011658808630077549,-0.0310002215213304,0.01011814088470712,0.12676165200007472,-0.015588831293713077,-0.0114256861230443,0.01566309386605634,-0.08302209361069988,0.36303240940512477,0.6138027277627471
2019-05-22,0.019760770271996186,0.020278765380303435,-0.0010597189447571346,0.11162319347866123,-0.028962506382804922,0.01470665205789886,-0.0137235454993119,-0.012222209471406904,0.33244103129804087,0.5571575678113801
2019-05-23,0.04157887084035612,0.01495975312872225,-0.009707484955703269,0.11712296257069037,-0.044009445223920106,0.014847054038141273,0.013281355400768963,0.07188374940635706,0.2926450330029371,0.48739815179165014
2019-05-24,0.007804453597454747,0.011479411084169088,-0.012593448629231157,0.1413119630738637,-0.02834635190162483,0.02135798522081591,-0.020729740025766604,0.07039535510011741,0.2822097604587445,0.5271106120214573
2019-05-28,0.01087700495420669,0.0027688228347751338,-0.008841578473634685,0.13224552143608032,-0.016005613030199203,0.04330612444449764,0.01396014789794832,0.11055615287672729,0.252995051471819,0.45813836558777943
2019-05-29,0.01690277157147226,-0.006101580410268055,-0.0017462647938635495,0.10512837781935438,0.012977037091374703,0.03618015911290976,0.0006577287291968352,0.10372452012321787,0.26048551457039965,0.47179173618620607
2019-05-30,-0.0031744516904270823,-0.00469117127852037,-0.01316930713580343,0.080451484907944,0.03685341438746395,0.04181288889050837,-0.021171472008537192,0.09760486605275825,0.2588336913005324,0.526650056574081
2019-05-31,0.02200839392601664,-0.010588142723648953,0.0003081636993630809,0.06310905636141478,0.056432044551611764,0.026454581106934327,0.05563182548294942,0.10104240900860484,0.23154352321739208,0.45405814536936207
2019-06-03,-0.00041725158743679544,0.014684506042977337,0.0223482214824945,0.05270571600584486,0.06891802186332105,0.010973784856678518,0.09325580230908527,0.07681003855059196,0.1945337802861624,0.4661873801902808
2019-06-04,0.025677658439634127,0.01694301395246169,0.0383396583643763,0.09411480810579452,-0.007721799617934112,-0.00879303694138563,0.019731838906514983,0.033879208934469794,0.182780162918518,0.6050484869375503
2019-06-05,0.019199017766712324,-0.006262614871621667,0.02260811031159159,0.0664352653710047,0.05412954395057049,0.023880489367984745,0.03748100270582067,0.06432388740861288,0.20649201641766643,0.5117132815716577
2019-06-06,0.002545244285211363,0.021410388700584742,-0.00636823881890067,0.08622581784163927,0.050109293348167154,0.004945994677640431,0.04069516545586103,0.01705163309708793,0.2404043433054829,0.5429803581072259
2019-06-07,-0.0005999522349978777,0.01010164747380363,-0.02561234666074146,0.11422732350137374,0.027801724751470327,0.03736776414810422,0.006175641788652635,-0.030543378857894425,0.27138128940634365,0.5897002866838856
2019-06-10,-0.008422987276743057,0.08949830257096252,-0.04898024858385736,0.10122329842362018,0.026559819959733052,0.005382956557372766,0.0029901747718625955,-0.038451283765760666,0.3008509007430751,0.5693490665997348
2019-06-11,-0.016449196659228848,0.06708886431015722,-0.02794381934252476,0.08837667673225878,-0.009110517083221348,0.010586910499959103,0.034275717125553884,-0.006014399618961134,0.321728962209711,0.5374608018262962
2019-06-12,0.005869750783428096,0.07848189142252632,-0.007041602614637619,0.054623451278109234,-0.014103038017482717,0.01049465334761273,-0.00259435972369791,0.02148443813871725,0.32158354308493625,0.5312012723004884
2019-06-13,-0.016317564940949655,0.0839613663796846,-0.015133331795058512,0.08452621569567864,-0.02728350631052344,0.028283958180798076,-0.01549228667256375,0.016414579984301635,0.3085026456711519,0.5525379238074805
2019-06-14,-0.00019708121379891457,0.1046892629550436,-0.005766648214880063,0.08027725140935861,-0.06043668984338207,0.03337761071359841,0.004067803799748089,0.0216272935880737,0.30849470326147505,0.5138664935447635
2019-06-17,-0.0112783664429634,0.10421224716453785,-0.0111548741954707,0.09467618651476024,-0.03775791979877489,0.03791577671255621,-0.0010984855558725812,0.011831804253444232,0.2925122950842169,0.5201413362635661
