Date,TROW,QRVO,EQIX,MDT,DVN,TER,TPR,GILD,NVR,CSCO,CE,VRTX,ISRG,UAL,V,BA,MRO
2018-04-05,88.976318359375,71.41000366210938,374.3304443359375,69.82749938964844,24.88887596130371,42.56635284423828,46.246559143066406,60.22494125366211,3185.219970703125,35.4180908203125,90.59622955322266,157.66000366210938,135.3733367919922,70.69000244140625,116.8022689819336,322.1693420410156,15.646878242492676
2018-04-06,86.36981964111328,69.72000122070312,368.4022521972656,68.02268981933594,24.24140739440918,41.411720275878906,44.93624114990234,59.08998489379883,3122.0,34.49494934082031,88.47987365722656,154.25,132.18333435058594,68.62999725341797,113.4386215209961,312.3241882324219,15.12531566619873
2018-04-09,86.82493591308594,69.58999633789062,370.6919860839844,68.74110412597656,24.25682258605957,41.14004135131836,45.05613708496094,59.40391159057617,3116.43994140625,34.86759185791016,89.40966033935547,156.75999450683594,135.21665954589844,68.5199966430664,114.48915100097656,308.83819580078125,15.227764129638672
2018-04-10,88.32262420654297,71.23999786376953,367.0898132324219,69.46830749511719,25.898609161376957,42.14913558959961,45.45009231567383,60.38593673706055,3174.219970703125,36.00246810913086,92.46465301513672,161.1699981689453,139.56666564941406,67.58999633789062,116.34928131103516,320.66571044921875,15.889034271240234
2018-04-11,87.87580108642578,72.19999694824219,370.1580810546875,68.85499572753906,26.00651741027832,41.91626739501953,44.92767333984375,59.83053207397461,3090.0,35.93470764160156,91.26036071777344,158.88999938964844,137.3733367919922,64.87000274658203,115.44332122802734,313.5116882324219,16.317459106445312
2018-04-12,89.40660858154297,72.51000213623047,363.1165161132813,69.9501724243164,25.305103302001957,42.41109848022461,45.116092681884766,60.603275299072266,2988.02001953125,36.70540237426758,92.42037963867188,161.97999572753906,138.35000610351562,66.0999984741211,116.6866226196289,323.20367431640625,16.419904708862305
2018-04-13,88.62879943847656,72.55000305175781,363.34283447265625,69.71359252929688,25.898609161376957,42.17824172973633,44.97049331665039,60.54692459106445,3022.39990234375,36.41744995117188,92.2344207763672,161.38999938964844,138.2100067138672,66.54000091552734,116.37820434570312,315.3504943847656,16.91352653503418
2018-04-16,89.3238525390625,72.27999877929688,367.0264587402344,70.61602783203125,25.914026260375977,42.973876953125,45.552860260009766,60.120304107666016,2999.989990234375,36.67152786254883,94.23565673828124,158.6999969482422,139.4600067138672,67.30999755859375,117.46728515625,317.7351989746094,16.94147300720215
2018-04-17,90.38298797607422,73.47000122070312,370.8639831542969,70.64230346679688,25.96798515319824,43.391090393066406,45.98963165283203,60.74814224243164,3057.330078125,37.76404571533203,97.74226379394533,164.99000549316406,145.14999389648438,67.33999633789062,119.31775665283205,322.4757995605469,16.90421485900879
2018-04-18,90.0933837890625,73.12000274658203,374.8644409179688,70.2568130493164,27.825590133666992,42.07150268554688,45.67276763916016,60.91717529296875,3041.0,37.79793548583984,98.67206573486328,163.36000061035156,157.00999450683594,70.58000183105469,119.97315979003906,326.5747375488281,16.978721618652344
2018-04-19,90.05201721191406,70.62999725341797,370.5110168457031,70.0903549194336,27.509565353393555,40.21826553344727,45.63850402832031,59.91908264160156,3052.22998046875,37.7386474609375,98.45954895019533,159.5500030517578,154.23666381835938,70.2300033569336,119.47197723388672,326.22998046875,16.755197525024414
2018-04-20,89.72930145263672,69.87999725341797,367.5151672363281,70.00273895263672,27.286039352416992,39.68461227416992,45.41581726074219,59.32341766357422,3058.360107421875,37.34059524536133,98.9111328125,158.14999389648438,152.08999633789062,71.75,119.70328521728516,324.34332275390625,16.783138275146484
2018-04-23,89.87822723388672,68.68000030517578,368.8908996582031,70.10787963867188,27.309158325195312,39.247989654541016,45.869728088378906,59.57294845581055,3049.570068359375,37.4760971069336,98.85800170898438,158.69000244140625,149.27999877929688,70.33000183105469,119.9538803100586,324.506103515625,16.74588394165039
2018-04-24,88.84392547607422,68.05999755859375,370.6558227539063,69.53839874267578,26.576908111572266,40.26677322387695,45.52716827392578,58.534576416015625,3069.090087890625,37.0441780090332,96.8390655517578,155.6699981689453,145.49000549316406,68.94999694824219,116.8793716430664,315.13983154296875,16.494417190551758
2018-04-25,91.84757232666016,67.66000366210938,371.2713317871094,69.61724090576172,27.13187789916992,33.66884994506836,45.76696014404297,58.96119689941406,3101.199951171875,37.01876068115234,97.01614379882812,155.14999389648438,145.98666381835938,68.51000213623047,116.82154846191406,328.3560485839844,16.736570358276367
2018-04-26,92.9232940673828,68.4800033569336,376.58404541015625,70.60725402832031,27.57893943786621,33.03816604614258,46.76896667480469,59.484413146972656,3144.1201171875,37.44221496582031,98.30013275146484,158.80999755859375,148.72999572753906,66.62000274658203,122.4790267944336,328.2890319824219,17.19293785095215
2018-04-27,94.34649658203124,67.37999725341797,381.1728515625,71.2205581665039,27.555818557739254,32.21342086791992,46.79467010498047,59.45221710205078,3157.929931640625,37.865684509277344,97.25013732910156,156.0500030517578,149.00999450683594,67.86000061035156,121.44775390625,326.4598083496094,16.86696434020996
2018-04-30,94.1810073852539,67.4000015258789,380.8469543457031,70.20425415039062,28.00287437438965,31.582740783691406,46.049583435058594,58.140174865722656,3100.0,37.50998306274414,96.69842529296876,153.16000366210938,146.92666625976562,67.54000091552734,122.28626251220705,319.4494323730469,16.997350692749023
2018-05-01,92.0544662475586,71.80000305175781,382.8743286132813,70.9752426147461,27.90267372131348,32.51420593261719,40.64558029174805,58.40580368041992,3132.389892578125,37.9673080444336,93.80647277832033,152.47999572753906,149.18333435058594,68.37999725341797,122.89346313476562,315.5995178222656,16.950786590576172
2018-05-02,91.5166015625,74.23999786376953,383.8337097167969,70.02024841308594,29.467382431030277,33.30984878540039,39.71208953857422,53.83378601074219,3093.219970703125,37.14580535888672,95.2835922241211,149.47000122070312,149.6699981689453,67.91999816894531,121.80435943603516,310.4758605957031,17.043922424316406
2018-05-03,90.5567626953125,76.7300033569336,360.3379821777344,69.72237396240234,28.6734619140625,33.8434944152832,39.472293853759766,52.47346115112305,3163.070068359375,37.63701248168945,94.59842681884766,149.63999938964844,149.413330078125,67.5199966430664,122.5753936767578,316.7008361816406,18.105674743652344
2018-05-04,92.65022277832033,79.48999786376953,365.5421752929688,71.03658294677734,29.18989562988281,34.63913345336914,39.53224182128906,52.65859603881836,3158.590087890625,38.365360260009766,96.4670867919922,149.38999938964844,153.47332763671875,68.31999969482422,123.51992797851562,320.2826538085937,18.36645126342773
2018-05-07,93.89139556884766,79.63999938964844,356.744873046875,74.31329345703125,29.20531272888184,35.06605911254883,38.88993453979492,52.22393035888672,3108.6201171875,38.72954177856445,96.58275604248048,149.5,155.13333129882812,67.5199966430664,124.58010864257812,326.02880859375,18.41302299499512
2018-05-08,94.47062683105467,79.88999938964844,351.4772644042969,72.89395904541016,30.076303482055664,35.01755142211914,39.001258850097656,52.49760437011719,3089.760009765625,38.71260833740234,96.7340316772461,148.27000427246094,154.1999969482422,67.72000122070312,125.1968994140625,324.0559997558594,19.037036895751957
2018-05-09,96.53099060058594,80.20999908447266,351.32342529296875,73.64744567871094,31.00125312805176,35.5803108215332,38.88136291503906,52.875919342041016,3022.989990234375,38.99208450317383,97.16114807128906,149.07000732421875,154.08999633789062,65.80000305175781,126.10287475585938,329.9266662597656,19.800752639770508
2018-05-10,97.30052185058594,81.98999786376953,360.8176879882813,75.06676483154297,31.517683029174805,35.59000778198242,39.35239410400391,52.61833953857422,3022.0,39.21228790283203,97.52599334716795,151.00999450683594,156.13333129882812,66.0199966430664,126.25711822509766,331.1586608886719,19.68898582458496
2018-05-11,97.82181549072266,81.63999938964844,363.7409973144531,74.96161651611328,31.56393241882324,35.25040817260742,39.429466247558594,53.25423812866211,3053.610107421875,38.8989143371582,96.1467514038086,155.97000122070312,156.11666870117188,66.91999816894531,127.04743194580078,329.60906982421875,19.5585994720459
2018-05-14,97.64805603027344,81.66999816894531,360.17510986328125,75.50485229492188,31.849130630493164,35.55119323730469,39.13829040527344,53.97062683105469,3052.0,38.70413589477539,96.28022003173828,157.4600067138672,155.39666748046875,66.63999938964844,126.45948028564452,331.6591491699219,19.949766159057617
2018-05-15,96.9281768798828,80.0999984741211,351.4591979980469,73.91905212402344,31.818286895751957,34.8040885925293,38.74434280395508,53.92232131958008,2902.0,38.5178108215332,96.32470703125,155.5399932861328,152.27667236328125,68.02999877929688,126.3534698486328,329.28179931640625,19.85641860961914
2018-05-16,99.91526794433594,81.05000305175781,349.1421813964844,74.952880859375,31.91079330444336,36.44386291503906,37.97355651855469,54.373085021972656,2917.0,38.24679565429688,98.86966705322266,156.16000366210938,153.67999267578125,69.73999786376953,126.15109252929688,328.1750183105469,19.77239418029785
2018-05-17,99.81599426269533,80.61000061035156,345.6757507324219,74.56736755371094,32.65074920654297,36.599098205566406,38.04207229614258,54.41333770751953,2980.320068359375,36.807037353515625,101.3522720336914,156.33999633789062,152.63999938964844,69.48999786376953,125.42706298828124,331.2260131835937,20.21116065979004
2018-05-18,99.78289031982422,79.58999633789062,349.23260498046875,74.15557098388672,32.34243392944336,36.2789192199707,38.09346008300781,54.751407623291016,2963.64990234375,36.59531021118164,101.50355529785156,157.24000549316406,152.92999267578125,68.41999816894531,125.42706298828124,338.0499572753906,19.98711204528809
2018-05-21,100.89995574951172,81.1500015258789,351.848388671875,74.7513427734375,32.62762451171875,37.04543685913086,38.53023147583008,54.43748474121094,3025.030029296875,37.05263900756836,102.13533782958984,156.22000122070312,154.4600067138672,70.06999969482422,126.13178253173828,350.2637939453125,20.44454574584961
2018-05-22,101.4957046508789,80.77999877929688,348.8622436523437,74.44470977783203,32.21910858154297,37.181278228759766,37.6224365234375,54.59847640991211,2955.090087890625,36.96794891357422,101.33448028564452,156.27999877929688,151.5366668701172,69.98999786376953,126.1800765991211,341.6977233886719,20.108478546142575
2018-05-23,100.57725524902344,81.30000305175781,349.9820861816406,74.69879913330078,32.51971435546875,37.32682418823242,38.20479583740234,54.87215042114258,2992.02001953125,36.99335861206055,101.29888153076172,156.97999572753906,152.90333557128906,69.54000091552734,127.30947875976562,345.73052978515625,20.192487716674805
2018-05-24,100.4365692138672,81.2300033569336,352.3309631347656,76.21448516845703,32.13432312011719,37.37532806396485,38.17053985595703,54.35700225830078,2975.050048828125,36.900203704833984,101.32559204101562,156.97000122070312,152.59666442871094,70.47000122070312,127.3191146850586,345.5284118652344,20.043123245239254
2018-05-25,100.4365692138672,81.48999786376953,353.2868347167969,75.6099624633789,31.278738021850582,37.5790901184082,37.93074417114258,54.23624801635742,3025.0,36.63765335083008,101.82390594482422,157.5,152.18666076660156,71.68000030517578,126.7302703857422,346.57745361328125,19.333627700805664
2018-05-29,98.24382781982422,79.94000244140625,360.61572265625,74.81269073486328,31.517683029174805,37.40443420410156,37.502532958984375,54.19601058959961,3085.949951171875,36.392051696777344,101.53026580810548,155.24000549316406,151.5433349609375,69.5199966430664,125.19538116455078,339.2530517578125,19.30562973022461
2018-05-30,101.1895523071289,80.93000030517578,365.34075927734375,75.2507553100586,32.31930923461914,37.51142120361328,37.64811325073242,54.485782623291016,3058.10009765625,36.2904167175293,102.28662872314452,156.63999938964844,153.22000122070312,69.80000305175781,126.11248016357422,344.748779296875,20.09913825988769
2018-05-31,100.46968841552734,80.25,361.2984008789063,75.62747955322266,32.04182434082031,36.869537353515625,37.44258117675781,54.25236129760742,2990.5400390625,36.171852111816406,100.48023986816406,154.0,153.22332763671875,69.58999633789062,126.189697265625,338.945068359375,20.00578498840332
2018-06-01,101.69430541992188,81.80999755859375,363.4470825195313,76.950439453125,31.91079330444336,38.23112106323242,38.11059188842773,54.9767951965332,3035.360107421875,36.97642517089844,102.50017547607422,152.0500030517578,159.75,69.25,126.3151626586914,343.3338928222656,20.089805603027344
2018-06-04,101.9342803955078,81.69000244140625,365.0221252441406,76.67884063720703,30.901052474975582,38.240840911865234,38.667266845703125,56.51422500610352,3033.93994140625,36.908668518066406,102.64253997802734,149.64999389648438,159.30999755859375,69.9800033569336,128.458251953125,347.1934509277344,19.67904281616211
2018-06-05,101.37987518310548,81.72000122070312,360.1331481933594,75.92537689208984,30.307537078857425,38.37700271606445,38.33324813842773,56.39347457885742,3067.1298828125,36.984901428222656,102.30441284179688,145.72000122070312,164.1233367919922,69.31999969482422,128.93124389648438,346.58709716796875,19.2122745513916
2018-06-06,104.41664123535156,80.08999633789062,360.0785827636719,76.43352508544922,31.995580673217773,38.5325927734375,39.17254257202149,57.9308967590332,3111.0,37.48457717895508,104.97391510009766,145.97000122070312,164.4600067138672,70.36000061035156,131.55697631835938,357.6170654296875,19.324296951293945
2018-06-07,103.61402130126952,81.04000091552734,361.8174133300781,75.89907836914062,32.33473205566406,37.74483108520508,39.54182434082031,57.8745346069336,3125.2900390625,36.96794891357422,104.13748168945312,145.75,161.77999877929688,69.54000091552734,129.2015380859375,354.70074462890625,19.69771957397461
2018-06-08,104.24288940429688,80.16000366210938,367.2162170410156,76.3809585571289,32.496585845947266,37.62812805175781,39.89556884765625,57.88259506225586,3196.449951171875,36.82397079467773,104.20867156982422,150.5500030517578,161.53334045410156,69.98999786376953,130.0703582763672,355.63433837890625,19.59502220153809
2018-06-11,104.1435775756836,79.83000183105469,368.0173645019531,75.86404418945312,32.58137893676758,37.94907379150391,39.95595550537109,57.818206787109375,3161.22998046875,37.00182723999024,104.1641616821289,148.6300048828125,163.57000732421875,72.1500015258789,129.26914978027344,357.0202941894531,20.043123245239254
2018-06-12,104.45800018310548,80.7300033569336,369.018798828125,75.95166015625,32.31930923461914,38.01715469360352,39.53319549560547,57.69746398925781,3210.2099609375,37.21355819702149,103.24763488769533,150.99000549316406,164.97332763671875,72.38999938964844,130.1862030029297,356.7123107910156,19.940433502197266
